Day,Hour,GeneratorID,Name,MinPowerOut,MaxPowerOut,Output,On/off,ShutDown,Startup,UpSPinReserve,NonSpinReserve,DownReserve
1,37,114,ROXB_UN03_2,68,349,0,0,0,0,0,0,0
1,37,115,ROXB_UN04_1,125,355,0,0,0,0,0,0,0
1,37,116,ROXB_UN04_2,125,356,0,0,0,0,0,0,0
1,37,117,SCCP_CC01_1,180,359,359,1,0,0,0,0,0
1,37,118,SCCP_CC01_2,96,360,360,1,0,0,0,0,0
1,37,119,SOCO_CC01_1,48,48,0,0,0,0,0,0,0
1,37,120,SOCO_CC01_2,49,48,0,0,0,0,0,0,0
1,37,121,SOCO_CC01_3,48,48,48,1,0,0,0,0,0
1,37,122,SPRT_CG01_0,0,0,0,0,0,0,0,0,0
1,37,123,SUTT_CT01_0,15,49,0,0,0,0,0,15,0
1,37,124,SUTT_CT02_0,15,49,0,0,0,0,0,64,0
1,37,125,SUTT_CT04_0,15,49,0,0,0,0,0,15,0
1,37,126,SUTT_CT05_0,15,49,0,0,0,0,0,15,0
1,37,127,WCOP_CT10_0,70,192,0,0,0,0,0,192,0
1,37,128,WCOP_CT11_0,70,192,0,0,0,0,0,192,0
1,37,129,WCOP_CT12_0,100,193,0,0,0,0,0,193,0
1,37,130,WCOP_CT13_0,100,191,0,0,0,0,0,185,0
1,37,131,WCOP_CT14_0,100,195,0,0,0,0,0,197,0
1,37,132,WSPN_CT01_0,12,164,0,0,0,0,0,164,0
1,38,1,ALLE_UN01_0,85,167,0,0,0,0,0,0,0
1,38,2,ALLE_UN02_0,85,167,0,0,0,0,0,0,0
1,38,3,ALLE_UN03_0,140,270,0,0,0,0,0,0,0
1,38,4,ALLE_UN04_0,140,267,0,0,0,0,0,0,0
1,38,5,ALLE_UN05_0,140,259,0,0,0,0,0,0,0
1,38,6,ASHV_CT03_0,70,185,0,0,0,0,0,185,0
1,38,7,ASHV_CT03_1,70,185,0,0,0,0,0,300,0
1,38,8,ASHV_CT04_0,70,185,0,0,0,0,0,185,0
1,38,9,ASHV_CT04_1,70,185,0,0,0,0,0,300,0
1,38,10,BELE_UN01_0,300,1110,0,0,0,0,0,0,0
1,38,11,BELE_UN02_0,300,1110,0,0,0,0,0,0,0
1,38,12,BLEW_CT01_0,12,68,0,0,0,0,0,68,0
1,38,13,BRUN_UN01_0,975,975,975,1,0,0,0,0,0
1,38,14,BRUN_UN02_0,953,953,953,1,0,0,0,0,0
1,38,15,BRVR_CT01_0,100,178,0,0,0,0,0,162,0
1,38,16,BRVR_CT02_0,100,178,0,0,0,0,0,162,0
1,38,17,BRVR_CT03_0,100,178,0,0,0,0,0,162,0
1,38,18,BRVR_CT04_0,100,178,0,0,0,0,0,162,0
1,38,19,BRVR_CT05_0,100,178,0,0,0,0,0,162,0
1,38,20,BUCK_CC01_1,150,358,358,1,0,0,0,0,0
1,38,21,BUCK_CC01_2,105,358,358,1,0,0,0,0,0
1,38,22,CATA_UN01_0,1199,1199,1199,1,0,0,0,0,0
1,38,23,CATA_UN02_0,1180,1180,1180,1,0,0,0,0,0
1,38,24,CHER_CG01_0,86,86,0,0,0,0,0,0,0
1,38,25,CLEM_CT01_0,17,17,0,0,0,0,0,17,0
1,38,26,CLEVL_CT04_1,150,358,358,1,0,0,0,0,0
1,38,27,CLIF_UN05_0,126,546,0,0,0,0,0,0,0
1,38,28,CLIF_UN06_0,310,844,0,0,0,0,0,0,0
1,38,29,DANR_CC01_1,150,359,359,1,0,0,0,0,0
1,38,30,DANR_CC01_2,150,359,359,1,0,0,0,0,0
1,38,31,DCEP_CT12_0,40,133,0,0,0,0,0,133,0
1,38,32,DCEP_CT13_0,40,133,0,0,0,0,0,133,0
1,38,33,FAYE_CC01_1,60,70,0,0,0,0,0,0,0
1,38,34,FAYE_CC01_2,60,70,0,0,0,0,0,0,0
1,38,35,FAYE_CC01_3,60,70,0,0,0,0,0,0,0
1,38,36,FAYE_CC01_4,40,49,0,0,0,0,0,0,0
1,38,37,HARR_UN01_0,980,980,980,1,0,0,0,0,0
1,38,38,LCCP_CC01_1,268,324,324,1,0,0,0,0,0
1,38,39,LCCP_CC01_2,60,341,341,1,0,0,0,0,0
1,38,40,LCCP_CC01_3,60,395,395,1,0,0,0,0,0
1,38,41,LEEC_CT07_0,48,48,0,0,0,0,0,48,0
1,38,42,LEEC_CT08_0,48,48,0,0,0,0,0,48,0
1,38,43,LEES_CC01_1,177,391,391,1,0,0,0,0,0
1,38,44,LEES_CC01_2,177,391,391,1,0,0,0,0,0
1,38,45,LEES_UN03_0,45,173,0,0,0,0,0,0,0
1,38,46,LINC_CT01_0,98,98,0,0,0,0,0,98,0
1,38,47,LINC_CT02_0,99,99,0,0,0,0,0,99,0
1,38,48,LINC_CT03_0,99,99,0,0,0,0,0,99,0
1,38,49,LINC_CT04_0,98,98,0,0,0,0,0,98,0
1,38,50,LINC_CT05_0,97,97,0,0,0,0,0,97,0
1,38,51,LINC_CT06_0,97,97,0,0,0,0,0,97,0
1,38,52,LINC_CT07_0,98,98,0,0,0,0,0,98,0
1,38,53,LINC_CT08_0,98,98,0,0,0,0,0,98,0
1,38,54,LINC_CT09_0,97,97,0,0,0,0,0,97,0
1,38,55,LINC_CT10_0,98,98,0,0,0,0,0,98,0
1,38,56,LINC_CT11_0,98,98,0,0,0,0,0,98,0
1,38,57,LINC_CT12_0,98,98,0,0,0,0,0,98,0
1,38,58,LINC_CT13_0,98,98,0,0,0,0,0,98,0
1,38,59,LINC_CT14_0,97,97,0,0,0,0,0,97,0
1,38,60,LINC_CT15_0,98,98,0,0,0,0,0,98,0
1,38,61,LINC_CT16_0,97,97,0,0,0,0,0,97,0
1,38,62,LINC_CT17_0,98,98,0,0,0,0,0,98,0
1,38,63,MARD_UN01_0,140,380,0,0,0,0,0,0,0
1,38,64,MARD_UN02_0,140,380,0,0,0,0,0,0,0
1,38,65,MARD_UN03_0,270,658,0,0,0,0,0,0,0
1,38,66,MARD_UN04_0,270,660,0,0,0,0,0,0,0
1,38,67,MAYO_UN01_1,105,373,0,0,0,0,0,0,0
1,38,68,MAYO_UN01_2,45,373,0,0,0,0,0,0,0
1,38,69,MCGU_UN01_0,1199,1199,1199,1,0,0,0,0,0
1,38,70,MCGU_UN02_0,1187,1187,1187,1,0,0,0,0,0
1,38,71,MILL_CT01_0,92,92,0,0,0,0,0,92,0
1,38,72,MILL_CT02_0,92,92,0,0,0,0,0,92,0
1,38,73,MILL_CT03_0,92,92,0,0,0,0,0,92,0
1,38,74,MILL_CT04_0,92,92,0,0,0,0,0,92,0
1,38,75,MILL_CT05_0,90,90,0,0,0,0,0,90,0
1,38,76,MILL_CT06_0,92,92,0,0,0,0,0,92,0
1,38,77,MILL_CT07_0,92,92,0,0,0,0,0,92,0
1,38,78,MILL_CT08_0,93,93,0,0,0,0,0,93,0
1,38,79,MISC_CG01_0,0,0,0,0,0,0,0,0,0
1,38,80,NCAP_CT01_0,56,56,0,0,0,0,0,56,0
1,38,81,NCAP_CT02_0,56,56,0,0,0,0,0,56,0
1,38,82,NCAP_CT03_0,56,56,0,0,0,0,0,56,0
1,38,83,NCAP_CT04_0,56,56,0,0,0,0,0,56,0
1,38,84,NCAP_CT05_0,56,56,0,0,0,0,0,56,0
1,38,85,NCAP_CT06_0,56,56,56,1,0,0,0,0,0
1,38,86,NCHP_CT01_0,56,56,0,0,0,0,0,56,0
1,38,87,NCHP_CT02_0,56,56,0,0,0,0,0,56,0
1,38,88,NCHP_CT03_0,56,56,0,0,0,0,0,56,0
1,38,89,NCHP_CT04_0,56,56,0,0,0,0,0,56,0
1,38,90,NCHP_CT05_0,56,56,0,0,0,0,0,56,0
1,38,91,OCON_UN01_0,865,865,865,1,0,0,0,0,0
1,38,92,OCON_UN02_0,872,872,872,1,0,0,0,0,0
1,38,93,OCON_UN03_0,881,881,881,1,0,0,0,0,0
1,38,94,RCKN_CT01_0,133,179,0,0,0,0,0,179,0
1,38,95,RCKN_CT02_0,133,179,0,0,0,0,0,179,0
1,38,96,RCKN_CT03_0,133,179,0,0,0,0,0,179,0
1,38,97,RCKN_CT04_0,133,179,0,0,0,0,0,179,0
1,38,98,RCKN_CT05_0,133,179,0,0,0,0,0,179,0
1,38,99,RCOG_CG01_0,0,0,0,0,0,0,0,0,0
1,38,100,RCOP_CC04_1,169,276,276,1,0,0,0,0,0
1,38,101,RCOP_CC04_2,179,277,277,1,0,0,0,0,0
1,38,102,RCOP_CC05_1,200,340,340,1,0,0,0,0,0
1,38,103,RCOP_CC05_2,225,340,340,1,0,0,0,0,0
1,38,104,RCOP_CT01_0,100,189,0,0,0,0,0,183,0
1,38,105,RCOP_CT02_0,100,187,0,0,0,0,0,183,0
1,38,106,RCOP_CT03_0,100,185,0,0,0,0,0,185,0
1,38,107,RCOP_CT04_0,100,186,0,0,0,0,0,186,0
1,38,108,RCOP_CT06_0,100,187,0,0,0,0,0,179,0
1,38,109,ROBN_UN02_0,797,797,797,1,0,0,0,0,0
1,38,110,ROWAN_CT02_0,70,192,0,0,0,0,0,192,0
1,38,111,ROXB_UN01_0,70,380,0,0,0,0,0,0,0
1,38,112,ROXB_UN02_0,85,673,0,0,0,0,0,0,0
1,38,113,ROXB_UN03_1,68,349,0,0,0,0,0,0,0
1,38,114,ROXB_UN03_2,68,349,0,0,0,0,0,0,0
1,38,115,ROXB_UN04_1,125,355,0,0,0,0,0,0,0
1,38,116,ROXB_UN04_2,125,356,0,0,0,0,0,0,0
1,38,117,SCCP_CC01_1,180,359,359,1,0,0,0,0,0
1,38,118,SCCP_CC01_2,96,360,360,1,0,0,0,0,0
1,38,119,SOCO_CC01_1,48,48,0,0,0,0,0,0,0
1,38,120,SOCO_CC01_2,49,48,0,0,0,0,0,0,0
1,38,121,SOCO_CC01_3,48,48,48,1,0,0,0,0,0
1,38,122,SPRT_CG01_0,0,0,0,0,0,0,0,0,0
1,38,123,SUTT_CT01_0,15,49,0,0,0,0,0,15,0
1,38,124,SUTT_CT02_0,15,49,0,0,0,0,0,64,0
1,38,125,SUTT_CT04_0,15,49,0,0,0,0,0,15,0
1,38,126,SUTT_CT05_0,15,49,0,0,0,0,0,15,0
1,38,127,WCOP_CT10_0,70,192,0,0,0,0,0,192,0
1,38,128,WCOP_CT11_0,70,192,0,0,0,0,0,192,0
1,38,129,WCOP_CT12_0,100,193,0,0,0,0,0,193,0
1,38,130,WCOP_CT13_0,100,191,0,0,0,0,0,185,0
1,38,131,WCOP_CT14_0,100,195,0,0,0,0,0,197,0
1,38,132,WSPN_CT01_0,12,164,0,0,0,0,0,164,0
1,39,1,ALLE_UN01_0,85,167,0,0,0,0,0,0,0
1,39,2,ALLE_UN02_0,85,167,0,0,0,0,0,0,0
1,39,3,ALLE_UN03_0,140,270,0,0,0,0,0,0,0
1,39,4,ALLE_UN04_0,140,267,0,0,0,0,0,0,0
1,39,5,ALLE_UN05_0,140,259,0,0,0,0,0,0,0
1,39,6,ASHV_CT03_0,70,185,0,0,0,0,0,185,0
1,39,7,ASHV_CT03_1,70,185,0,0,0,0,0,300,0
1,39,8,ASHV_CT04_0,70,185,0,0,0,0,0,185,0
1,39,9,ASHV_CT04_1,70,185,0,0,0,0,0,300,0
1,39,10,BELE_UN01_0,300,1110,0,0,0,0,0,0,0
1,39,11,BELE_UN02_0,300,1110,0,0,0,0,0,0,0
1,39,12,BLEW_CT01_0,12,68,0,0,0,0,0,68,0
1,39,13,BRUN_UN01_0,975,975,975,1,0,0,0,0,0
1,39,14,BRUN_UN02_0,953,953,953,1,0,0,0,0,0
1,39,15,BRVR_CT01_0,100,178,0,0,0,0,0,162,0
1,39,16,BRVR_CT02_0,100,178,0,0,0,0,0,162,0
1,39,17,BRVR_CT03_0,100,178,0,0,0,0,0,162,0
1,39,18,BRVR_CT04_0,100,178,0,0,0,0,0,162,0
1,39,19,BRVR_CT05_0,100,178,0,0,0,0,0,162,0
1,39,20,BUCK_CC01_1,150,358,326,1,0,0,0,0,0
1,39,21,BUCK_CC01_2,105,358,358,1,0,0,0,0,0
1,39,22,CATA_UN01_0,1199,1199,1199,1,0,0,0,0,0
1,39,23,CATA_UN02_0,1180,1180,1180,1,0,0,0,0,0
1,39,24,CHER_CG01_0,86,86,0,0,0,0,0,0,0
1,39,25,CLEM_CT01_0,17,17,0,0,0,0,0,17,0
1,39,26,CLEVL_CT04_1,150,358,326,1,0,0,0,0,0
1,39,27,CLIF_UN05_0,126,546,0,0,0,0,0,0,0
1,39,28,CLIF_UN06_0,310,844,0,0,0,0,0,0,0
1,39,29,DANR_CC01_1,150,359,301,1,0,0,0,0,0
1,39,30,DANR_CC01_2,150,359,359,1,0,0,0,0,0
1,39,31,DCEP_CT12_0,40,133,0,0,0,0,0,133,0
1,39,32,DCEP_CT13_0,40,133,0,0,0,0,0,133,0
1,39,33,FAYE_CC01_1,60,70,0,0,0,0,0,0,0
1,39,34,FAYE_CC01_2,60,70,0,0,0,0,0,0,0
1,39,35,FAYE_CC01_3,60,70,0,0,0,0,0,0,0
1,39,36,FAYE_CC01_4,40,49,0,0,0,0,0,0,0
1,39,37,HARR_UN01_0,980,980,980,1,0,0,0,0,0
1,39,38,LCCP_CC01_1,268,324,324,1,0,0,0,0,0
1,39,39,LCCP_CC01_2,60,341,341,1,0,0,0,0,0
1,39,40,LCCP_CC01_3,60,395,395,1,0,0,0,0,0
1,39,41,LEEC_CT07_0,48,48,0,0,0,0,0,48,0
1,39,42,LEEC_CT08_0,48,48,0,0,0,0,0,48,0
1,39,43,LEES_CC01_1,177,391,391,1,0,0,0,0,0
1,39,44,LEES_CC01_2,177,391,391,1,0,0,0,0,0
1,39,45,LEES_UN03_0,45,173,0,0,0,0,0,0,0
1,39,46,LINC_CT01_0,98,98,0,0,0,0,0,98,0
1,39,47,LINC_CT02_0,99,99,0,0,0,0,0,99,0
1,39,48,LINC_CT03_0,99,99,0,0,0,0,0,99,0
1,39,49,LINC_CT04_0,98,98,0,0,0,0,0,98,0
1,39,50,LINC_CT05_0,97,97,0,0,0,0,0,97,0
1,39,51,LINC_CT06_0,97,97,0,0,0,0,0,97,0
1,39,52,LINC_CT07_0,98,98,0,0,0,0,0,98,0
1,39,53,LINC_CT08_0,98,98,0,0,0,0,0,98,0
1,39,54,LINC_CT09_0,97,97,0,0,0,0,0,97,0
1,39,55,LINC_CT10_0,98,98,0,0,0,0,0,98,0
1,39,56,LINC_CT11_0,98,98,0,0,0,0,0,98,0
1,39,57,LINC_CT12_0,98,98,0,0,0,0,0,98,0
1,39,58,LINC_CT13_0,98,98,0,0,0,0,0,98,0
1,39,59,LINC_CT14_0,97,97,0,0,0,0,0,97,0
1,39,60,LINC_CT15_0,98,98,0,0,0,0,0,98,0
1,39,61,LINC_CT16_0,97,97,0,0,0,0,0,97,0
1,39,62,LINC_CT17_0,98,98,0,0,0,0,0,98,0
1,39,63,MARD_UN01_0,140,380,0,0,0,0,0,0,0
1,39,64,MARD_UN02_0,140,380,0,0,0,0,0,0,0
1,39,65,MARD_UN03_0,270,658,0,0,0,0,0,0,0
1,39,66,MARD_UN04_0,270,660,0,0,0,0,0,0,0
1,39,67,MAYO_UN01_1,105,373,0,0,0,0,0,0,0
1,39,68,MAYO_UN01_2,45,373,0,0,0,0,0,0,0
1,39,69,MCGU_UN01_0,1199,1199,1199,1,0,0,0,0,0
1,39,70,MCGU_UN02_0,1187,1187,1187,1,0,0,0,0,0
1,39,71,MILL_CT01_0,92,92,0,0,0,0,0,92,0
1,39,72,MILL_CT02_0,92,92,0,0,0,0,0,92,0
1,39,73,MILL_CT03_0,92,92,0,0,0,0,0,92,0
1,39,74,MILL_CT04_0,92,92,0,0,0,0,0,92,0
1,39,75,MILL_CT05_0,90,90,0,0,0,0,0,90,0
1,39,76,MILL_CT06_0,92,92,0,0,0,0,0,92,0
1,39,77,MILL_CT07_0,92,92,0,0,0,0,0,92,0
1,39,78,MILL_CT08_0,93,93,0,0,0,0,0,93,0
1,39,79,MISC_CG01_0,0,0,0,0,0,0,0,0,0
1,39,80,NCAP_CT01_0,56,56,0,0,0,0,0,56,0
1,39,81,NCAP_CT02_0,56,56,0,0,0,0,0,56,0
1,39,82,NCAP_CT03_0,56,56,0,0,0,0,0,56,0
1,39,83,NCAP_CT04_0,56,56,0,0,0,0,0,56,0
1,39,84,NCAP_CT05_0,56,56,0,0,0,0,0,56,0
1,39,85,NCAP_CT06_0,56,56,0,0,1,0,0,56,0
1,39,86,NCHP_CT01_0,56,56,0,0,0,0,0,56,0
1,39,87,NCHP_CT02_0,56,56,0,0,0,0,0,56,0
1,39,88,NCHP_CT03_0,56,56,0,0,0,0,0,56,0
1,39,89,NCHP_CT04_0,56,56,0,0,0,0,0,56,0
1,39,90,NCHP_CT05_0,56,56,0,0,0,0,0,56,0
1,39,91,OCON_UN01_0,865,865,865,1,0,0,0,0,0
1,39,92,OCON_UN02_0,872,872,872,1,0,0,0,0,0
1,39,93,OCON_UN03_0,881,881,881,1,0,0,0,0,0
1,39,94,RCKN_CT01_0,133,179,0,0,0,0,0,179,0
1,39,95,RCKN_CT02_0,133,179,0,0,0,0,0,179,0
1,39,96,RCKN_CT03_0,133,179,0,0,0,0,0,179,0
1,39,97,RCKN_CT04_0,133,179,0,0,0,0,0,179,0
1,39,98,RCKN_CT05_0,133,179,0,0,0,0,0,179,0
1,39,99,RCOG_CG01_0,0,0,0,0,0,0,0,0,0
1,39,100,RCOP_CC04_1,169,276,276,1,0,0,0,0,0
1,39,101,RCOP_CC04_2,179,277,277,1,0,0,0,0,0
1,39,102,RCOP_CC05_1,200,340,340,1,0,0,0,0,0
1,39,103,RCOP_CC05_2,225,340,340,1,0,0,0,0,0
1,39,104,RCOP_CT01_0,100,189,0,0,0,0,0,183,0
1,39,105,RCOP_CT02_0,100,187,0,0,0,0,0,183,0
1,39,106,RCOP_CT03_0,100,185,0,0,0,0,0,185,0
1,39,107,RCOP_CT04_0,100,186,0,0,0,0,0,186,0
1,39,108,RCOP_CT06_0,100,187,0,0,0,0,0,179,0
1,39,109,ROBN_UN02_0,797,797,797,1,0,0,0,0,0
1,39,110,ROWAN_CT02_0,70,192,0,0,0,0,0,192,0
1,39,111,ROXB_UN01_0,70,380,0,0,0,0,0,0,0
1,39,112,ROXB_UN02_0,85,673,0,0,0,0,0,0,0
1,39,113,ROXB_UN03_1,68,349,0,0,0,0,0,0,0
1,39,114,ROXB_UN03_2,68,349,0,0,0,0,0,0,0
1,39,115,ROXB_UN04_1,125,355,0,0,0,0,0,0,0
1,39,116,ROXB_UN04_2,125,356,0,0,0,0,0,0,0
1,39,117,SCCP_CC01_1,180,359,359,1,0,0,0,0,0
1,39,118,SCCP_CC01_2,96,360,360,1,0,0,0,0,0
1,39,119,SOCO_CC01_1,48,48,0,0,0,0,0,0,0
1,39,120,SOCO_CC01_2,49,48,0,0,0,0,0,0,0
1,39,121,SOCO_CC01_3,48,48,0,0,1,0,0,0,0
1,39,122,SPRT_CG01_0,0,0,0,0,0,0,0,0,0
1,39,123,SUTT_CT01_0,15,49,0,0,0,0,0,15,0
1,39,124,SUTT_CT02_0,15,49,0,0,0,0,0,64,0
1,39,125,SUTT_CT04_0,15,49,0,0,0,0,0,15,0
1,39,126,SUTT_CT05_0,15,49,0,0,0,0,0,15,0
1,39,127,WCOP_CT10_0,70,192,0,0,0,0,0,192,0
1,39,128,WCOP_CT11_0,70,192,0,0,0,0,0,192,0
1,39,129,WCOP_CT12_0,100,193,0,0,0,0,0,193,0
1,39,130,WCOP_CT13_0,100,191,0,0,0,0,0,185,0
1,39,131,WCOP_CT14_0,100,195,0,0,0,0,0,197,0
1,39,132,WSPN_CT01_0,12,164,0,0,0,0,0,164,0
1,40,1,ALLE_UN01_0,85,167,0,0,0,0,0,0,0
1,40,2,ALLE_UN02_0,85,167,0,0,0,0,0,0,0
1,40,3,ALLE_UN03_0,140,270,0,0,0,0,0,0,0
1,40,4,ALLE_UN04_0,140,267,0,0,0,0,0,0,0
1,40,5,ALLE_UN05_0,140,259,0,0,0,0,0,0,0
1,40,6,ASHV_CT03_0,70,185,0,0,0,0,0,185,0
1,40,7,ASHV_CT03_1,70,185,0,0,0,0,0,300,0
1,40,8,ASHV_CT04_0,70,185,0,0,0,0,0,185,0
1,40,9,ASHV_CT04_1,70,185,0,0,0,0,0,300,0
1,40,10,BELE_UN01_0,300,1110,0,0,0,0,0,0,0
1,40,11,BELE_UN02_0,300,1110,0,0,0,0,0,0,0
1,40,12,BLEW_CT01_0,12,68,0,0,0,0,0,68,0
1,40,13,BRUN_UN01_0,975,975,975,1,0,0,0,0,0
1,40,14,BRUN_UN02_0,953,953,953,1,0,0,0,0,0
1,40,15,BRVR_CT01_0,100,178,0,0,0,0,0,162,0
1,40,16,BRVR_CT02_0,100,178,0,0,0,0,0,162,0
1,40,17,BRVR_CT03_0,100,178,0,0,0,0,0,162,0
1,40,18,BRVR_CT04_0,100,178,0,0,0,0,0,162,0
1,40,19,BRVR_CT05_0,100,178,0,0,0,0,0,162,0
1,40,20,BUCK_CC01_1,150,358,326,1,0,0,0,0,0
1,40,21,BUCK_CC01_2,105,358,358,1,0,0,0,0,0
1,40,22,CATA_UN01_0,1199,1199,1199,1,0,0,0,0,0
1,40,23,CATA_UN02_0,1180,1180,1180,1,0,0,0,0,0
1,40,24,CHER_CG01_0,86,86,0,0,0,0,0,0,0
1,40,25,CLEM_CT01_0,17,17,0,0,0,0,0,17,0
1,40,26,CLEVL_CT04_1,150,358,326,1,0,0,0,0,0
1,40,27,CLIF_UN05_0,126,546,0,0,0,0,0,0,0
1,40,28,CLIF_UN06_0,310,844,0,0,0,0,0,0,0
1,40,29,DANR_CC01_1,150,359,301,1,0,0,0,0,0
1,40,30,DANR_CC01_2,150,359,359,1,0,0,0,0,0
1,40,31,DCEP_CT12_0,40,133,0,0,0,0,0,133,0
1,40,32,DCEP_CT13_0,40,133,0,0,0,0,0,133,0
1,40,33,FAYE_CC01_1,60,70,0,0,0,0,0,0,0
1,40,34,FAYE_CC01_2,60,70,0,0,0,0,0,0,0
1,40,35,FAYE_CC01_3,60,70,0,0,0,0,0,0,0
1,40,36,FAYE_CC01_4,40,49,0,0,0,0,0,0,0
1,40,37,HARR_UN01_0,980,980,980,1,0,0,0,0,0
1,40,38,LCCP_CC01_1,268,324,324,1,0,0,0,0,0
1,40,39,LCCP_CC01_2,60,341,341,1,0,0,0,0,0
1,40,40,LCCP_CC01_3,60,395,395,1,0,0,0,0,0
1,40,41,LEEC_CT07_0,48,48,0,0,0,0,0,48,0
1,40,42,LEEC_CT08_0,48,48,0,0,0,0,0,48,0
1,40,43,LEES_CC01_1,177,391,391,1,0,0,0,0,0
1,40,44,LEES_CC01_2,177,391,391,1,0,0,0,0,0
1,40,45,LEES_UN03_0,45,173,0,0,0,0,0,0,0
1,40,46,LINC_CT01_0,98,98,0,0,0,0,0,98,0
1,40,47,LINC_CT02_0,99,99,0,0,0,0,0,99,0
1,40,48,LINC_CT03_0,99,99,0,0,0,0,0,99,0
1,40,49,LINC_CT04_0,98,98,0,0,0,0,0,98,0
1,40,50,LINC_CT05_0,97,97,0,0,0,0,0,97,0
1,40,51,LINC_CT06_0,97,97,0,0,0,0,0,97,0
1,40,52,LINC_CT07_0,98,98,0,0,0,0,0,98,0
1,40,53,LINC_CT08_0,98,98,0,0,0,0,0,98,0
1,40,54,LINC_CT09_0,97,97,0,0,0,0,0,97,0
1,40,55,LINC_CT10_0,98,98,0,0,0,0,0,98,0
1,40,56,LINC_CT11_0,98,98,0,0,0,0,0,98,0
1,40,57,LINC_CT12_0,98,98,0,0,0,0,0,98,0
1,40,58,LINC_CT13_0,98,98,0,0,0,0,0,98,0
1,40,59,LINC_CT14_0,97,97,0,0,0,0,0,97,0
1,40,60,LINC_CT15_0,98,98,0,0,0,0,0,98,0
1,40,61,LINC_CT16_0,97,97,0,0,0,0,0,97,0
1,40,62,LINC_CT17_0,98,98,0,0,0,0,0,98,0
1,40,63,MARD_UN01_0,140,380,0,0,0,0,0,0,0
1,40,64,MARD_UN02_0,140,380,0,0,0,0,0,0,0
1,40,65,MARD_UN03_0,270,658,0,0,0,0,0,0,0
1,40,66,MARD_UN04_0,270,660,0,0,0,0,0,0,0
1,40,67,MAYO_UN01_1,105,373,0,0,0,0,0,0,0
1,40,68,MAYO_UN01_2,45,373,0,0,0,0,0,0,0
1,40,69,MCGU_UN01_0,1199,1199,1199,1,0,0,0,0,0
1,40,70,MCGU_UN02_0,1187,1187,1187,1,0,0,0,0,0
1,40,71,MILL_CT01_0,92,92,0,0,0,0,0,92,0
1,40,72,MILL_CT02_0,92,92,0,0,0,0,0,92,0
1,40,73,MILL_CT03_0,92,92,0,0,0,0,0,92,0
1,40,74,MILL_CT04_0,92,92,0,0,0,0,0,92,0
1,40,75,MILL_CT05_0,90,90,0,0,0,0,0,90,0
1,40,76,MILL_CT06_0,92,92,0,0,0,0,0,92,0
1,40,77,MILL_CT07_0,92,92,0,0,0,0,0,92,0
1,40,78,MILL_CT08_0,93,93,0,0,0,0,0,93,0
1,40,79,MISC_CG01_0,0,0,0,0,0,0,0,0,0
1,40,80,NCAP_CT01_0,56,56,0,0,0,0,0,56,0
1,40,81,NCAP_CT02_0,56,56,0,0,0,0,0,56,0
1,40,82,NCAP_CT03_0,56,56,0,0,0,0,0,56,0
1,40,83,NCAP_CT04_0,56,56,0,0,0,0,0,56,0
1,40,84,NCAP_CT05_0,56,56,0,0,0,0,0,56,0
1,40,85,NCAP_CT06_0,56,56,0,0,0,0,0,56,0
1,40,86,NCHP_CT01_0,56,56,0,0,0,0,0,56,0
1,40,87,NCHP_CT02_0,56,56,0,0,0,0,0,56,0
1,40,88,NCHP_CT03_0,56,56,0,0,0,0,0,56,0
1,40,89,NCHP_CT04_0,56,56,0,0,0,0,0,56,0
1,40,90,NCHP_CT05_0,56,56,0,0,0,0,0,56,0
1,40,91,OCON_UN01_0,865,865,865,1,0,0,0,0,0
1,40,92,OCON_UN02_0,872,872,872,1,0,0,0,0,0
1,40,93,OCON_UN03_0,881,881,881,1,0,0,0,0,0
1,40,94,RCKN_CT01_0,133,179,0,0,0,0,0,179,0
1,40,95,RCKN_CT02_0,133,179,0,0,0,0,0,179,0
1,40,96,RCKN_CT03_0,133,179,0,0,0,0,0,179,0
1,40,97,RCKN_CT04_0,133,179,0,0,0,0,0,179,0
1,40,98,RCKN_CT05_0,133,179,0,0,0,0,0,179,0
1,40,99,RCOG_CG01_0,0,0,0,0,0,0,0,0,0
1,40,100,RCOP_CC04_1,169,276,276,1,0,0,0,0,0
1,40,101,RCOP_CC04_2,179,277,277,1,0,0,0,0,0
1,40,102,RCOP_CC05_1,200,340,340,1,0,0,0,0,0
1,40,103,RCOP_CC05_2,225,340,340,1,0,0,0,0,0
1,40,104,RCOP_CT01_0,100,189,0,0,0,0,0,183,0
1,40,105,RCOP_CT02_0,100,187,0,0,0,0,0,183,0
1,40,106,RCOP_CT03_0,100,185,0,0,0,0,0,185,0
1,40,107,RCOP_CT04_0,100,186,0,0,0,0,0,186,0
1,40,108,RCOP_CT06_0,100,187,0,0,0,0,0,179,0
1,40,109,ROBN_UN02_0,797,797,797,1,0,0,0,0,0
1,40,110,ROWAN_CT02_0,70,192,0,0,0,0,0,192,0
1,40,111,ROXB_UN01_0,70,380,0,0,0,0,0,0,0
1,40,112,ROXB_UN02_0,85,673,0,0,0,0,0,0,0
1,40,113,ROXB_UN03_1,68,349,0,0,0,0,0,0,0
1,40,114,ROXB_UN03_2,68,349,0,0,0,0,0,0,0
1,40,115,ROXB_UN04_1,125,355,0,0,0,0,0,0,0
1,40,116,ROXB_UN04_2,125,356,0,0,0,0,0,0,0
1,40,117,SCCP_CC01_1,180,359,359,1,0,0,0,0,0
