Day,Hour,StorageUniID,Name,Power,EnergyLimit,Charge_St,Discharge_St,Idle_St,storgChrgPwr,storgDiscPwr,storgSOC,storgResUp,storgResDn
2,25,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,,
2,26,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,,
2,26,2,BADC_PS02,250,3012.048193,1,0,0,0,0,0,,
2,26,3,BADC_PS03,250,3012.048193,1,0,0,0,0,0,,
2,26,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,,
2,26,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,,
2,26,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,0,,
2,26,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,,
2,26,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,,
2,27,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,,
2,27,2,BADC_PS02,250,3012.048193,1,0,0,0,0,0,,
2,27,3,BADC_PS03,250,3012.048193,1,0,0,0,0,0,,
2,27,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,,
2,27,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,,
2,27,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,0,,
2,27,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,,
2,27,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,,
2,28,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,,
2,28,2,BADC_PS02,250,3012.048193,1,0,0,0,0,0,,
2,28,3,BADC_PS03,250,3012.048193,1,0,0,0,0,0,,
2,28,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,,
2,28,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,,
2,28,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,0,,
2,28,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,,
2,28,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,,
2,29,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,,
2,29,2,BADC_PS02,250,3012.048193,1,0,0,0,0,0,,
2,29,3,BADC_PS03,250,3012.048193,1,0,0,0,0,0,,
2,29,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,,
2,29,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,,
2,29,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,0,,
2,29,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,,
2,29,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,,
2,30,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,,
2,30,2,BADC_PS02,250,3012.048193,1,0,0,0,0,0,,
2,30,3,BADC_PS03,250,3012.048193,1,0,0,0,0,0,,
2,30,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,,
2,30,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,,
2,30,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,0,,
2,30,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,,
2,30,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,,
