Day,Hour,StorageUniID,Name,Power,EnergyLimit,Charge_St,Discharge_St,Idle_St,storgChrgPwr,storgDiscPwr,storgSOC,storgResUp,storgResDn
1,16,2,BADC_PS02,250,3012.048193,1,0,0,250,0,840.5596386,0,0
1,16,3,BADC_PS03,250,3012.048193,1,0,0,200,0,775.6096386,0,0
1,16,4,BADC_PS04,250,3012.048193,1,0,0,0,0,1117.682719,0,0
1,16,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,16,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,16,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,16,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,743.2759759,0,0
1,17,1,BADC_PS01,250,3012.048193,1,0,0,123.0977948,0,941.383538,0,0
1,17,2,BADC_PS02,250,3012.048193,1,0,0,0,0,840.5596386,0,0
1,17,3,BADC_PS03,250,3012.048193,1,0,0,0,0,775.6096386,0,0
1,17,4,BADC_PS04,250,3012.048193,1,0,0,250,0,1334.182719,0,0
1,17,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,17,6,JOCA_PS02,155,1867.46988,1,0,0,58.90220524,0,692.9632856,0,0
1,17,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,17,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,743.2759759,0,0
1,18,1,BADC_PS01,250,3012.048193,1,0,0,66,0,998.539538,0,250
1,18,2,BADC_PS02,250,3012.048193,1,0,0,0,0,840.5596386,0,250
1,18,3,BADC_PS03,250,3012.048193,1,0,0,0,0,775.6096386,0,250
1,18,4,BADC_PS04,250,3012.048193,1,0,0,0,0,1334.182719,0,250
1,18,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,641.9539759,0,0
1,18,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,692.9632856,0,155
1,18,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,641.9539759,0,155
1,18,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,743.2759759,0,155
1,19,1,BADC_PS01,250,3012.048193,0,1,0,0,0,998.539538,0,0
1,19,2,BADC_PS02,250,3012.048193,1,0,0,0,0,840.5596386,0,0
1,19,3,BADC_PS03,250,3012.048193,1,0,0,0,0,775.6096386,0,0
1,19,4,BADC_PS04,250,3012.048193,0,1,0,0,0,1334.182719,0,0
1,19,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,641.9539759,0,0
1,19,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,692.9632856,0,0
1,19,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,19,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,743.2759759,0,0
1,20,1,BADC_PS01,250,3012.048193,0,1,0,0,0,998.539538,0,0
1,20,2,BADC_PS02,250,3012.048193,1,0,0,0,0,840.5596386,0,0
1,20,3,BADC_PS03,250,3012.048193,1,0,0,0,0,775.6096386,0,0
1,20,4,BADC_PS04,250,3012.048193,1,0,0,0,0,1334.182719,0,0
1,20,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,20,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,692.9632856,0,0
1,20,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,20,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,743.2759759,0,0
1,21,1,BADC_PS01,250,3012.048193,0,1,0,0,0,998.539538,0,0
1,21,2,BADC_PS02,250,3012.048193,0,1,0,0,0,840.5596386,0,0
1,21,3,BADC_PS03,250,3012.048193,1,0,0,0,0,775.6096386,0,0
1,21,4,BADC_PS04,250,3012.048193,1,0,0,0,0,1334.182719,0,0
1,21,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,21,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,692.9632856,0,0
1,21,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,21,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,743.2759759,0,0
1,22,1,BADC_PS01,250,3012.048193,1,0,0,0,0,998.539538,0,0
1,22,2,BADC_PS02,250,3012.048193,1,0,0,146,0,966.9956386,0,0
1,22,3,BADC_PS03,250,3012.048193,1,0,0,0,0,775.6096386,0,0
1,22,4,BADC_PS04,250,3012.048193,1,0,0,0,0,1334.182719,0,0
1,22,5,JOCA_PS01,155,1867.46988,1,0,0,155,0,776.1839759,0,0
1,22,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,692.9632856,0,0
1,22,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,22,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,743.2759759,0,0
1,23,1,BADC_PS01,250,3012.048193,1,0,0,250,0,1215.039538,0,0
1,23,2,BADC_PS02,250,3012.048193,1,0,0,0,0,966.9956386,0,0
1,23,3,BADC_PS03,250,3012.048193,1,0,0,55,0,823.2396386,0,0
1,23,4,BADC_PS04,250,3012.048193,1,0,0,250,0,1550.682719,0,0
1,23,5,JOCA_PS01,155,1867.46988,1,0,0,155,0,910.4139759,0,0
1,23,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,827.1932856,0,0
1,23,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,23,8,JOCA_PS04,155,1867.46988,1,0,0,155,0,877.5059759,0,0
1,24,1,BADC_PS01,250,3012.048193,1,0,0,387.5787306,0,1550.682719,0,250
1,24,2,BADC_PS02,250,3012.048193,1,0,0,0,0,966.9956386,0,250
1,24,3,BADC_PS03,250,3012.048193,1,0,0,497.2758841,0,1253.880554,0,250
1,24,4,BADC_PS04,250,3012.048193,1,0,0,500,0,1983.682719,0,250
1,24,5,JOCA_PS01,155,1867.46988,1,0,0,42.14538524,0,946.9118795,0,0
1,24,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,961.4232856,0,0
