Day,Hour,StorageUniID,Name,Power,EnergyLimit,Charge_St,Discharge_St,Idle_St,storgChrgPwr,storgDiscPwr,storgSOC,storgResUp,storgResDn
2,61,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,670.1471187,0,0
2,61,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,536.9515012,0,0
2,62,1,BADC_PS01,250,3012.048193,1,0,0,0,0,1312.933025,0,0
2,62,2,BADC_PS02,250,3012.048193,1,0,0,0,0,907.6212471,0,0
2,62,3,BADC_PS03,250,3012.048193,1,0,0,0,0,700.9237875,0,0
2,62,4,BADC_PS04,250,3012.048193,0,1,0,0,250,386.5923732,0,0
2,62,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,668.4337182,0,0
2,62,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,536.9515012,0,0
2,62,7,JOCA_PS03,155,1867.46988,0,1,0,0,37,627.4219455,0,0
2,62,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,357.9676674,0,0
2,63,1,BADC_PS01,250,3012.048193,0,1,0,0,151,1138.568129,0,0
2,63,2,BADC_PS02,250,3012.048193,1,0,0,0,0,907.6212471,0,0
2,63,3,BADC_PS03,250,3012.048193,1,0,0,0,0,700.9237875,0,0
2,63,4,BADC_PS04,250,3012.048193,0,1,0,0,0,386.5923732,0,0
2,63,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,668.4337182,0,0
2,63,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,536.9515012,0,0
2,63,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,627.4219455,0,0
2,63,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,357.9676674,0,0
2,64,1,BADC_PS01,250,3012.048193,1,0,0,0,0,1138.568129,0,0
2,64,2,BADC_PS02,250,3012.048193,1,0,0,0,0,907.6212471,0,0
2,64,3,BADC_PS03,250,3012.048193,0,1,0,0,0,700.9237875,0,0
2,64,4,BADC_PS04,250,3012.048193,1,0,0,0,0,386.5923732,0,0
2,64,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,668.4337182,0,0
2,64,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,536.9515012,0,0
2,64,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,627.4219455,0,0
2,64,8,JOCA_PS04,155,1867.46988,0,1,0,0,0,357.9676674,0,0
2,65,1,BADC_PS01,250,3012.048193,1,0,0,0,0,1138.568129,0,0
2,65,2,BADC_PS02,250,3012.048193,0,1,0,0,36,866.0508083,0,0
2,65,3,BADC_PS03,250,3012.048193,1,0,0,0,0,700.9237875,0,0
2,65,4,BADC_PS04,250,3012.048193,1,0,0,0,0,386.5923732,0,0
2,65,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,668.4337182,0,0
2,65,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,536.9515012,0,0
2,65,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,627.4219455,0,0
2,65,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,357.9676674,0,0
2,66,1,BADC_PS01,250,3012.048193,0,1,0,0,250,849.8845266,0,0
2,66,2,BADC_PS02,250,3012.048193,0,1,0,0,250,577.3672055,0,0
2,66,3,BADC_PS03,250,3012.048193,1,0,0,0,0,700.9237875,0,0
2,66,4,BADC_PS04,250,3012.048193,0,1,0,0,229.1364,122.0006873,0,0
2,66,5,JOCA_PS01,155,1867.46988,0,1,0,0,148.8636,496.5357968,0,0
2,66,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,536.9515012,0,0
2,66,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,448.4381118,0,0
2,66,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,357.9676674,0,0
2,67,1,BADC_PS01,250,3012.048193,0,1,0,0,250,561.2009238,0,0
2,67,2,BADC_PS02,250,3012.048193,0,1,0,0,250,288.6836028,0,0
2,67,3,BADC_PS03,250,3012.048193,0,1,0,0,250,412.2401848,0,0
2,67,4,BADC_PS04,250,3012.048193,0,1,0,0,105.6525952,0,0,0
2,67,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,317.551963,0,0
2,67,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,357.9676674,0,0
2,67,7,JOCA_PS03,155,1867.46988,0,1,0,0,78.3474048,357.9676674,0,0
2,67,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,178.9838337,0,0
2,68,1,BADC_PS01,250,3012.048193,0,1,0,0,250,272.517321,0,0
2,68,2,BADC_PS02,250,3012.048193,0,1,0,0,250,0,0,0
2,68,3,BADC_PS03,250,3012.048193,0,1,0,0,107,288.6836028,0,0
2,68,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,0
2,68,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,138.5681293,0,0
2,68,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,178.9838337,0,0
2,68,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,357.9676674,0,0
2,68,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,0,0,0
2,69,1,BADC_PS01,250,3012.048193,0,1,0,0,236,0,0,0
2,69,2,BADC_PS02,250,3012.048193,1,0,0,0,0,0,0,0
2,69,3,BADC_PS03,250,3012.048193,0,1,0,0,250,0,0,0
2,69,4,BADC_PS04,250,3012.048193,0,1,0,0,0,0,0,0
2,69,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,138.5681293,0,0
2,69,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,0,0,0
2,69,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,178.9838337,0,0
2,69,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,0,0
2,70,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,0
2,70,2,BADC_PS02,250,3012.048193,1,0,0,0,0,0,0,0
2,70,3,BADC_PS03,250,3012.048193,1,0,0,0,0,0,0,0
2,70,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,0
2,70,5,JOCA_PS01,155,1867.46988,0,1,0,0,120,0,0,0
2,70,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,0,0,0
2,70,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,0,0,0
2,70,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,0,0
2,71,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,250
2,71,2,BADC_PS02,250,3012.048193,1,0,0,0,0,0,0,250
2,71,3,BADC_PS03,250,3012.048193,1,0,0,0,0,0,0,250
2,71,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,250
2,71,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,0,155
2,71,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,0,0,155
2,71,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,0,155
2,71,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,0,155
2,72,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,250
2,72,2,BADC_PS02,250,3012.048193,1,0,0,109.0350211,0,94.42432825,0,0
2,72,3,BADC_PS03,250,3012.048193,1,0,0,261.0649789,0,226.0822718,0,250
2,72,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,250
2,72,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,0,0
2,72,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,0,0,0
2,72,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,0,0
2,72,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,0,0
2,73,1,BADC_PS01,250,3012.048193,1,0,0,250,0,216.5,0,0
2,73,2,BADC_PS02,250,3012.048193,1,0,0,250,0,310.9243282,0,0
2,73,3,BADC_PS03,250,3012.048193,1,0,0,500,0,659.0822718,0,250
2,73,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,0
2,73,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,0,0
2,73,6,JOCA_PS02,155,1867.46988,1,0,0,12.1,0,10.4786,0,0
2,73,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,0,0
2,73,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,0,0
2,74,1,BADC_PS01,250,3012.048193,1,0,0,500,0,649.5,0,250
2,74,2,BADC_PS02,250,3012.048193,1,0,0,250,0,527.4243282,0,0
2,74,3,BADC_PS03,250,3012.048193,1,0,0,500,0,1092.082272,0,250
2,74,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,0
2,74,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,0,155
2,74,6,JOCA_PS02,155,1867.46988,1,0,0,186.1,0,171.6412,0,31.1
2,74,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,0,0
2,74,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,0,155
2,75,1,BADC_PS01,250,3012.048193,0,1,0,0,0,649.5,250,0
2,75,2,BADC_PS02,250,3012.048193,1,0,0,500,0,960.4243282,0,250
2,75,3,BADC_PS03,250,3012.048193,1,0,0,500,0,1525.082272,0,250
2,75,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,0
2,75,5,JOCA_PS01,155,1867.46988,1,0,0,103.3575836,0,89.50766744,0,155
2,75,6,JOCA_PS02,155,1867.46988,1,0,0,277.7424164,0,412.1661326,0,155
2,75,7,JOCA_PS03,155,1867.46988,1,0,0,310,0,268.46,0,155
2,75,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,0,0
2,76,1,BADC_PS01,250,3012.048193,0,1,0,0,0,649.5,250,0
2,76,2,BADC_PS02,250,3012.048193,1,0,0,43.37414,0,997.9863335,0,0
2,76,3,BADC_PS03,250,3012.048193,1,0,0,500,0,1958.082272,0,250
2,76,4,BADC_PS04,250,3012.048193,1,0,0,500,0,433,0,250
2,76,5,JOCA_PS01,155,1867.46988,1,0,0,310,0,357.9676674,0,155
2,76,6,JOCA_PS02,155,1867.46988,1,0,0,74.72586,0,476.8787273,0,155
2,76,7,JOCA_PS03,155,1867.46988,1,0,0,310,0,536.92,0,155
2,76,8,JOCA_PS04,155,1867.46988,0,1,0,0,0,0,0,0
2,77,1,BADC_PS01,250,3012.048193,1,0,0,500,0,1082.5,0,250
2,77,2,BADC_PS02,250,3012.048193,1,0,0,0,0,997.9863335,0,0
2,77,3,BADC_PS03,250,3012.048193,1,0,0,250,0,2174.582272,0,0
2,77,4,BADC_PS04,250,3012.048193,1,0,0,500,0,866,0,250
2,77,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,357.9676674,0,0
2,77,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,476.8787273,0,0
2,77,7,JOCA_PS03,155,1867.46988,1,0,0,155,0,671.15,0,0
2,77,8,JOCA_PS04,155,1867.46988,1,0,0,92.1,0,79.7586,0,0
2,78,1,BADC_PS01,250,3012.048193,1,0,0,102.079322,0,1170.900693,0,0
2,78,2,BADC_PS02,250,3012.048193,1,0,0,163.6680488,0,1139.722864,0,0
2,78,3,BADC_PS03,250,3012.048193,1,0,0,250,0,2391.082272,0,0
2,78,4,BADC_PS04,250,3012.048193,1,0,0,0.058670109,0,866.0508083,0,0
2,78,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,357.9676674,0,0
2,78,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,476.8787273,0,155
2,78,7,JOCA_PS03,155,1867.46988,1,0,0,51.71516729,0,715.9353349,0,0
2,78,8,JOCA_PS04,155,1867.46988,1,0,0,114.5787918,0,178.9838337,0,0
2,79,1,BADC_PS01,250,3012.048193,0,1,0,0,0,1170.900693,0,0
2,79,2,BADC_PS02,250,3012.048193,1,0,0,0,0,1139.722864,0,0
2,79,3,BADC_PS03,250,3012.048193,0,1,0,0,0,2391.082272,0,0
2,79,4,BADC_PS04,250,3012.048193,1,0,0,0,0,866.0508083,0,0
2,79,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,357.9676674,0,0
2,79,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,476.8787273,0,0
2,79,7,JOCA_PS03,155,1867.46988,0,1,0,0,0,715.9353349,0,0
2,79,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,178.9838337,0,0
2,80,1,BADC_PS01,250,3012.048193,0,1,0,0,250,882.2170901,0,0
2,80,2,BADC_PS02,250,3012.048193,0,1,0,0,237,866.0508083,0,0
2,80,3,BADC_PS03,250,3012.048193,0,1,0,0,0,2391.082272,0,0
2,80,4,BADC_PS04,250,3012.048193,0,1,0,0,0,866.0508083,0,0
2,80,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,357.9676674,0,0
2,80,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,476.8787273,0,0
2,80,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,536.9515012,0,0
2,80,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,178.9838337,0,0
2,81,1,BADC_PS01,250,3012.048193,0,1,0,0,250,593.5334873,0,0
2,81,2,BADC_PS02,250,3012.048193,0,1,0,0,250,577.3672055,0,0
2,81,3,BADC_PS03,250,3012.048193,0,1,0,0,150,2217.87211,0,0
2,81,4,BADC_PS04,250,3012.048193,0,1,0,0,250,577.3672055,0,0
2,81,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,178.9838337,0,0
2,81,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,476.8787273,0,0
2,81,7,JOCA_PS03,155,1867.46988,0,1,0,0,0,536.9515012,0,0
2,81,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,0,0,0
2,82,1,BADC_PS01,250,3012.048193,0,1,0,0,250,304.8498845,0,0
2,82,2,BADC_PS02,250,3012.048193,0,1,0,0,250,288.6836028,0,0
2,82,3,BADC_PS03,250,3012.048193,0,1,0,0,230,1952.283196,0,0
2,82,4,BADC_PS04,250,3012.048193,0,1,0,0,250,288.6836028,0,0
2,82,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,0,0,0
2,82,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,476.8787273,0,0
2,82,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,357.9676674,0,0
2,82,8,JOCA_PS04,155,1867.46988,0,1,0,0,0,0,0,0
2,83,1,BADC_PS01,250,3012.048193,0,1,0,0,29,271.3625866,0,0
2,83,2,BADC_PS02,250,3012.048193,0,1,0,0,250,0,0,0
2,83,3,BADC_PS03,250,3012.048193,0,1,0,0,250,1663.599593,0,0
2,83,4,BADC_PS04,250,3012.048193,0,1,0,0,250,0,0,0
2,83,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,0,0,0
2,83,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,476.8787273,0,0
2,83,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,178.9838337,0,0
2,83,8,JOCA_PS04,155,1867.46988,0,1,0,0,0,0,0,0
2,84,1,BADC_PS01,250,3012.048193,0,1,0,0,235,0,0,0
2,84,2,BADC_PS02,250,3012.048193,0,1,0,0,0,0,0,0
2,84,3,BADC_PS03,250,3012.048193,0,1,0,0,0,1663.599593,0,0
2,84,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,0
2,84,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,0,0
2,84,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,476.8787273,0,0
2,84,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,0,0,0
2,84,8,JOCA_PS04,155,1867.46988,0,1,0,0,0,0,0,0
2,85,1,BADC_PS01,250,3012.048193,0,1,0,0,0,0,0,0
2,85,2,BADC_PS02,250,3012.048193,1,0,0,0,0,0,0,0
2,85,3,BADC_PS03,250,3012.048193,0,1,0,0,0,1663.599593,0,0
2,85,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,0
2,85,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,0,0
2,85,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,476.8787273,0,0
2,85,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,0,0
2,85,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,0,0
2,86,1,BADC_PS01,250,3012.048193,0,1,0,0,0,0,0,0
2,86,2,BADC_PS02,250,3012.048193,1,0,0,190.4365448,0,164.9180478,0,0
2,86,3,BADC_PS03,250,3012.048193,1,0,0,250,0,1880.099593,0,0
2,86,4,BADC_PS04,250,3012.048193,1,0,0,0,0,0,0,0
2,86,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,0,0,0
2,86,6,JOCA_PS02,155,1867.46988,1,0,0,58.66345519,0,527.6812795,0,0
2,86,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,0,0,155
2,86,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,0,0,0
2,87,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,0
2,87,2,BADC_PS02,250,3012.048193,1,0,0,250,0,381.4180478,0,0
2,87,3,BADC_PS03,250,3012.048193,1,0,0,250,0,2096.599593,0,0
2,87,4,BADC_PS04,250,3012.048193,1,0,0,96.1,0,83.2226,0,0
2,87,5,JOCA_PS01,155,1867.46988,1,0,0,155,0,134.23,0,0
2,87,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,661.9112795,0,0
2,87,7,JOCA_PS03,155,1867.46988,1,0,0,310,0,268.46,0,155
2,87,8,JOCA_PS04,155,1867.46988,1,0,0,155,0,134.23,0,0
2,88,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,250
2,88,2,BADC_PS02,250,3012.048193,0,1,0,0,0,381.4180478,250,0
2,88,3,BADC_PS03,250,3012.048193,1,0,0,250,0,2313.099593,0,0
2,88,4,BADC_PS04,250,3012.048193,1,0,0,500,0,516.2226,0,250
2,88,5,JOCA_PS01,155,1867.46988,1,0,0,259.1,0,358.6106,0,155
2,88,6,JOCA_PS02,155,1867.46988,1,0,0,310,0,930.3712795,0,155
2,88,7,JOCA_PS03,155,1867.46988,1,0,0,155,0,402.69,0,0
2,88,8,JOCA_PS04,155,1867.46988,1,0,0,310,0,402.69,0,155
2,89,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,250
2,89,2,BADC_PS02,250,3012.048193,1,0,0,500,0,814.4180478,0,250
2,89,3,BADC_PS03,250,3012.048193,1,0,0,250,0,2529.599593,0,0
2,89,4,BADC_PS04,250,3012.048193,1,0,0,361.8586701,0,829.5922083,0,250
2,89,5,JOCA_PS01,155,1867.46988,1,0,0,113.421973,0,456.8340286,0,155
2,89,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,1064.60128,0,0
2,89,7,JOCA_PS03,155,1867.46988,1,0,0,266.8193569,0,633.755563,0,155
2,89,8,JOCA_PS04,155,1867.46988,1,0,0,155,0,536.92,0,0
2,90,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,0
2,90,2,BADC_PS02,250,3012.048193,1,0,0,250,0,1030.918048,0,0
2,90,3,BADC_PS03,250,3012.048193,1,0,0,250,0,2746.099593,0,0
2,90,4,BADC_PS04,250,3012.048193,0,1,0,0,0,829.5922083,250,0
2,90,5,JOCA_PS01,155,1867.46988,1,0,0,48.1,0,498.4886286,0,0
2,90,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,1198.83128,0,0
2,90,7,JOCA_PS03,155,1867.46988,1,0,0,155,0,767.985563,0,0
2,90,8,JOCA_PS04,155,1867.46988,1,0,0,155,0,671.15,0,0
2,91,1,BADC_PS01,250,3012.048193,0,1,0,0,0,0,0,0
2,91,2,BADC_PS02,250,3012.048193,1,0,0,0,0,1030.918048,0,0
2,91,3,BADC_PS03,250,3012.048193,1,0,0,57.1,0,2795.548193,0,0
2,91,4,BADC_PS04,250,3012.048193,0,1,0,0,0,829.5922083,0,0
2,91,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,498.4886286,0,0
2,91,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1198.83128,0,0
2,91,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,767.985563,0,0
2,91,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,671.15,0,0
2,92,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,0
2,92,2,BADC_PS02,250,3012.048193,0,1,0,0,0,1030.918048,0,0
2,92,3,BADC_PS03,250,3012.048193,0,1,0,0,0,2795.548193,0,0
2,92,4,BADC_PS04,250,3012.048193,1,0,0,0,0,829.5922083,0,0
2,92,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,498.4886286,0,0
2,92,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1198.83128,0,0
2,92,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,767.985563,0,0
2,92,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,671.15,0,0
2,93,1,BADC_PS01,250,3012.048193,0,1,0,0,0,0,0,0
2,93,2,BADC_PS02,250,3012.048193,0,1,0,0,0,1030.918048,0,0
2,93,3,BADC_PS03,250,3012.048193,0,1,0,0,0,2795.548193,0,0
2,93,4,BADC_PS04,250,3012.048193,1,0,0,0,0,829.5922083,0,0
2,93,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,498.4886286,0,0
2,93,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,1198.83128,0,0
2,93,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,767.985563,0,0
2,93,8,JOCA_PS04,155,1867.46988,0,1,0,0,0,671.15,0,0
2,94,1,BADC_PS01,250,3012.048193,0,1,0,0,0,0,0,0
2,94,2,BADC_PS02,250,3012.048193,1,0,0,0,0,1030.918048,0,0
2,94,3,BADC_PS03,250,3012.048193,1,0,0,0,0,2795.548193,0,0
2,94,4,BADC_PS04,250,3012.048193,0,1,0,0,0,829.5922083,0,0
2,94,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,498.4886286,0,0
2,94,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,1198.83128,0,0
2,94,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,767.985563,0,0
2,94,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,671.15,0,0
2,95,1,BADC_PS01,250,3012.048193,0,1,0,0,0,0,0,0
2,95,2,BADC_PS02,250,3012.048193,1,0,0,0,0,1030.918048,0,0
2,95,3,BADC_PS03,250,3012.048193,0,1,0,0,0,2795.548193,0,0
2,95,4,BADC_PS04,250,3012.048193,0,1,0,0,0,829.5922083,0,0
2,95,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,498.4886286,0,0
2,95,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,1198.83128,0,0
2,95,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,767.985563,0,0
2,95,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,671.15,0,0
2,96,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,0
2,96,2,BADC_PS02,250,3012.048193,0,1,0,0,0,1030.918048,250,0
2,96,3,BADC_PS03,250,3012.048193,0,1,0,0,0,2795.548193,0,0
2,96,4,BADC_PS04,250,3012.048193,1,0,0,0,0,829.5922083,0,0
2,96,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,498.4886286,0,0
2,96,6,JOCA_PS02,155,1867.46988,1,0,0,152.1,0,1330.54988,0,0
2,96,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,767.985563,0,0
2,96,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,671.15,0,0
2,97,1,BADC_PS01,250,3012.048193,1,0,0,0,0,0,0,0
2,97,2,BADC_PS02,250,3012.048193,1,0,0,102.1,0,1119.336648,0,0
2,97,3,BADC_PS03,250,3012.048193,1,0,0,250,0,3012.048193,0,0
2,97,4,BADC_PS04,250,3012.048193,0,1,0,0,0,829.5922083,0,0
2,97,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,498.4886286,0,0
2,97,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,1464.77988,0,0
2,97,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,767.985563,0,0
2,97,8,JOCA_PS04,155,1867.46988,0,1,0,0,0,671.15,155,0
2,98,1,BADC_PS01,250,3012.048193,0,1,0,0,0,0,0,0
2,98,2,BADC_PS02,250,3012.048193,0,1,0,0,0,1119.336648,250,0
2,98,3,BADC_PS03,250,3012.048193,0,1,0,0,0,3012.048193,0,0
2,98,4,BADC_PS04,250,3012.048193,1,0,0,42.1,0,866.0508083,0,0
2,98,5,JOCA_PS01,155,1867.46988,1,0,0,310,0,766.9486286,0,155
2,98,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,1599.00988,0,0
2,98,7,JOCA_PS03,155,1867.46988,1,0,0,155,0,902.215563,0,0
2,98,8,JOCA_PS04,155,1867.46988,1,0,0,155,0,805.38,0,0
2,99,1,BADC_PS01,250,3012.048193,1,0,0,250,0,216.5,0,0
2,99,2,BADC_PS02,250,3012.048193,1,0,0,250,0,1335.836648,0,0
2,99,3,BADC_PS03,250,3012.048193,1,0,0,-5.25112E-13,0,3012.048193,0,0
2,99,4,BADC_PS04,250,3012.048193,1,0,0,0,0,866.0508083,0,0
2,99,5,JOCA_PS01,155,1867.46988,1,0,0,57.1,0,816.3972286,0,0
2,99,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,1733.23988,0,0
2,99,7,JOCA_PS03,155,1867.46988,0,1,0,0,0,902.215563,0,0
2,99,8,JOCA_PS04,155,1867.46988,1,0,0,155,0,939.61,0,0
2,100,1,BADC_PS01,250,3012.048193,1,0,0,250,0,433,0,0
2,100,2,BADC_PS02,250,3012.048193,1,0,0,250,0,1552.336648,0,0
2,100,3,BADC_PS03,250,3012.048193,1,0,0,0,0,3012.048193,0,0
2,100,4,BADC_PS04,250,3012.048193,1,0,0,0,0,866.0508083,0,0
2,100,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,816.3972286,0,0
2,100,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,1867.46988,0,0
2,100,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,902.215563,0,0
2,100,8,JOCA_PS04,155,1867.46988,1,0,0,70.1,0,1000.3166,0,0
2,101,1,BADC_PS01,250,3012.048193,1,0,0,166.7057801,0,577.3672055,0,0
2,101,2,BADC_PS02,250,3012.048193,1,0,0,200.3942199,0,1725.878042,0,0
2,101,3,BADC_PS03,250,3012.048193,0,1,0,5.25112E-13,0,3012.048193,0,0
2,101,4,BADC_PS04,250,3012.048193,1,0,0,0,0,866.0508083,0,0
2,101,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,816.3972286,0,0
2,101,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1867.46988,0,0
2,101,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,902.215563,0,0
2,101,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,1000.3166,0,0
2,102,1,BADC_PS01,250,3012.048193,1,0,0,0,0,577.3672055,0,0
2,102,2,BADC_PS02,250,3012.048193,1,0,0,35.1,0,1756.274642,0,0
2,102,3,BADC_PS03,250,3012.048193,1,0,0,-5.25112E-13,0,3012.048193,0,0
2,102,4,BADC_PS04,250,3012.048193,1,0,0,0,0,866.0508083,0,0
2,102,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,816.3972286,0,0
2,102,6,JOCA_PS02,155,1867.46988,1,0,0,0,0,1867.46988,0,0
2,102,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,902.215563,0,0
2,102,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,1000.3166,0,0
2,103,1,BADC_PS01,250,3012.048193,0,1,0,0,0,577.3672055,0,0
2,103,2,BADC_PS02,250,3012.048193,1,0,0,0,0,1756.274642,0,0
2,103,3,BADC_PS03,250,3012.048193,0,1,0,0,0,3012.048193,0,0
