Day,Time period,Source,Sink,Flow,TransCap
2,105,2,2,0,0
2,106,1,1,0,0
2,106,1,2,-597,5000
2,106,2,1,597,5000
2,106,2,2,0,0
2,107,1,1,0,0
2,107,1,2,-973,5000
2,107,2,1,973,5000
2,107,2,2,0,0
2,108,1,1,0,0
2,108,1,2,-776,5000
2,108,2,1,776,5000
2,108,2,2,0,0
2,109,1,1,0,0
2,109,1,2,-1126,5000
2,109,2,1,1126,5000
2,109,2,2,0,0
2,110,1,1,0,0
2,110,1,2,-1617,5000
2,110,2,1,1617,5000
2,110,2,2,0,0
2,111,1,1,0,0
2,111,1,2,-2227,5000
2,111,2,1,2227,5000
2,111,2,2,0,0
2,112,1,1,0,0
2,112,1,2,-2564,5000
2,112,2,1,2564,5000
2,112,2,2,0,0
2,113,1,1,0,0
2,113,1,2,-2514,5000
2,113,2,1,2514,5000
2,113,2,2,0,0
2,114,1,1,0,0
2,114,1,2,-2061,5000
2,114,2,1,2061,5000
2,114,2,2,0,0
2,115,1,1,0,0
2,115,1,2,-1788,5000
2,115,2,1,1788,5000
2,115,2,2,0,0
2,116,1,1,0,0
2,116,1,2,-1629,5000
2,116,2,1,1629,5000
2,116,2,2,0,0
2,117,1,1,0,0
2,117,1,2,-1466.1,5000
2,117,2,1,1466.1,5000
2,117,2,2,0,0
2,118,1,1,0,0
2,118,1,2,-1158,5000
2,118,2,1,1158,5000
2,118,2,2,0,0
2,119,1,1,0,0
2,119,1,2,-1010,5000
2,119,2,1,1010,5000
2,119,2,2,0,0
2,120,1,1,0,0
2,120,1,2,-1133,5000
2,120,2,1,1133,5000
2,120,2,2,0,0
2,121,1,1,0,0
2,121,1,2,-1348,5000
2,121,2,1,1348,5000
2,121,2,2,0,0
2,122,1,1,0,0
2,122,1,2,-1465,5000
2,122,2,1,1465,5000
2,122,2,2,0,0
2,123,1,1,0,0
2,123,1,2,-1438,5000
2,123,2,1,1438,5000
2,123,2,2,0,0
2,124,1,1,0,0
2,124,1,2,-1336,5000
2,124,2,1,1336,5000
2,124,2,2,0,0
2,125,1,1,0,0
2,125,1,2,-1078,5000
2,125,2,1,1078,5000
2,125,2,2,0,0
2,126,1,1,0,0
2,126,1,2,-959,5000
2,126,2,1,959,5000
2,126,2,2,0,0
2,127,1,1,0,0
2,127,1,2,-983,5000
2,127,2,1,983,5000
2,127,2,2,0,0
2,128,1,1,0,0
2,128,1,2,-1026,5000
2,128,2,1,1026,5000
2,128,2,2,0,0
2,129,1,1,0,0
2,129,1,2,-1267,5000
2,129,2,1,1267,5000
2,129,2,2,0,0
2,130,1,1,0,0
2,130,1,2,-918,5000
2,130,2,1,918,5000
2,130,2,2,0,0
2,131,1,1,0,0
2,131,1,2,-582,5000
2,131,2,1,582,5000
2,131,2,2,0,0
2,132,1,1,0,0
2,132,1,2,-1051,5000
2,132,2,1,1051,5000
2,132,2,2,0,0
2,133,1,1,0,0
2,133,1,2,-1358,5000
2,133,2,1,1358,5000
2,133,2,2,0,0
2,134,1,1,0,0
2,134,1,2,-1585,5000
2,134,2,1,1585,5000
2,134,2,2,0,0
2,135,1,1,0,0
2,135,1,2,-2154,5000
2,135,2,1,2154,5000
2,135,2,2,0,0
2,136,1,1,0,0
2,136,1,2,-2370,5000
2,136,2,1,2370,5000
2,136,2,2,0,0
2,137,1,1,0,0
2,137,1,2,-2463,5000
2,137,2,1,2463,5000
2,137,2,2,0,0
2,138,1,1,0,0
2,138,1,2,-1858.9,5000
2,138,2,1,1858.9,5000
2,138,2,2,0,0
2,139,1,1,0,0
2,139,1,2,-1383,5000
2,139,2,1,1383,5000
2,139,2,2,0,0
2,140,1,1,0,0
2,140,1,2,-1122,5000
2,140,2,1,1122,5000
2,140,2,2,0,0
2,141,1,1,0,0
2,141,1,2,-940,5000
2,141,2,1,940,5000
2,141,2,2,0,0
2,142,1,1,0,0
2,142,1,2,-878,5000
2,142,2,1,878,5000
2,142,2,2,0,0
2,143,1,1,0,0
2,143,1,2,-1070,5000
2,143,2,1,1070,5000
2,143,2,2,0,0
2,144,1,1,0,0
2,144,1,2,-1533,5000
2,144,2,1,1533,5000
2,144,2,2,0,0
2,145,1,1,0,0
2,145,1,2,-1748,5000
2,145,2,1,1748,5000
2,145,2,2,0,0
2,146,1,1,0,0
2,146,1,2,-1835,5000
2,146,2,1,1835,5000
2,146,2,2,0,0
2,147,1,1,0,0
2,147,1,2,-1854,5000
2,147,2,1,1854,5000
2,147,2,2,0,0
2,148,1,1,0,0
2,148,1,2,-1791.477738,5000
2,148,2,1,1791.477738,5000
2,148,2,2,0,0
2,149,1,1,0,0
2,149,1,2,-1477,5000
2,149,2,1,1477,5000
2,149,2,2,0,0
2,150,1,1,0,0
2,150,1,2,-865,5000
2,150,2,1,865,5000
2,150,2,2,0,0
2,151,1,1,0,0
2,151,1,2,-262,5000
2,151,2,1,262,5000
2,151,2,2,0,0
2,152,1,1,0,0
2,152,1,2,-716,5000
2,152,2,1,716,5000
2,152,2,2,0,0
2,153,1,1,0,0
2,153,1,2,-679,5000
2,153,2,1,679,5000
2,153,2,2,0,0
2,154,1,1,0,0
2,154,1,2,-637,5000
2,154,2,1,637,5000
2,154,2,2,0,0
2,155,1,1,0,0
2,155,1,2,-516,5000
2,155,2,1,516,5000
2,155,2,2,0,0
2,156,1,1,0,0
2,156,1,2,-808,5000
2,156,2,1,808,5000
2,156,2,2,0,0
2,157,1,1,0,0
2,157,1,2,-1023,5000
2,157,2,1,1023,5000
2,157,2,2,0,0
2,158,1,1,0,0
2,158,1,2,-1279,5000
2,158,2,1,1279,5000
2,158,2,2,0,0
2,159,1,1,0,0
2,159,1,2,-1515.9,5000
2,159,2,1,1515.9,5000
2,159,2,2,0,0
2,160,1,1,0,0
2,160,1,2,-2128,5000
2,160,2,1,2128,5000
2,160,2,2,0,0
2,161,1,1,0,0
2,161,1,2,-2118,5000
2,161,2,1,2118,5000
2,161,2,2,0,0
2,162,1,1,0,0
2,162,1,2,-1731,5000
2,162,2,1,1731,5000
2,162,2,2,0,0
2,163,1,1,0,0
2,163,1,2,-1005,5000
2,163,2,1,1005,5000
2,163,2,2,0,0
2,164,1,1,0,0
2,164,1,2,-954,5000
2,164,2,1,954,5000
2,164,2,2,0,0
2,165,1,1,0,0
2,165,1,2,-767,5000
2,165,2,1,767,5000
2,165,2,2,0,0
2,166,1,1,0,0
2,166,1,2,-337,5000
2,166,2,1,337,5000
2,166,2,2,0,0
2,167,1,1,0,0
2,167,1,2,-360,5000
2,167,2,1,360,5000
2,167,2,2,0,0
2,168,1,1,0,0
2,168,1,2,-704.1,5000
2,168,2,1,704.1,5000
2,168,2,2,0,0
