Day,Time period,Source,Sink,Flow,TransCap
1.0,109.0,2.0,1.0,1017.0,5000.0
1.0,109.0,2.0,2.0,0.0,0.0
1.0,110.0,1.0,1.0,0.0,0.0
1.0,110.0,1.0,2.0,-1279.999999999,5000.0
1.0,110.0,2.0,1.0,1279.999999999,5000.0
1.0,110.0,2.0,2.0,0.0,0.0
1.0,111.0,1.0,1.0,0.0,0.0
1.0,111.0,1.0,2.0,-1941.0,5000.0
1.0,111.0,2.0,1.0,1941.0,5000.0
1.0,111.0,2.0,2.0,0.0,0.0
1.0,112.0,1.0,1.0,0.0,0.0
1.0,112.0,1.0,2.0,-2244.0,5000.0
1.0,112.0,2.0,1.0,2244.0,5000.0
1.0,112.0,2.0,2.0,0.0,0.0
1.0,113.0,1.0,1.0,0.0,0.0
1.0,113.0,1.0,2.0,-2322.0,5000.0
1.0,113.0,2.0,1.0,2322.0,5000.0
1.0,113.0,2.0,2.0,0.0,0.0
1.0,114.0,1.0,1.0,0.0,0.0
1.0,114.0,1.0,2.0,-1931.0,5000.0
1.0,114.0,2.0,1.0,1931.0,5000.0
1.0,114.0,2.0,2.0,0.0,0.0
1.0,115.0,1.0,1.0,0.0,0.0
1.0,115.0,1.0,2.0,-1594.3526889597492,5000.0
1.0,115.0,2.0,1.0,1594.3526889597492,5000.0
1.0,115.0,2.0,2.0,0.0,0.0
1.0,116.0,1.0,1.0,0.0,0.0
1.0,116.0,1.0,2.0,-1364.9,5000.0
1.0,116.0,2.0,1.0,1364.9,5000.0
1.0,116.0,2.0,2.0,0.0,0.0
1.0,117.0,1.0,1.0,0.0,0.0
1.0,117.0,1.0,2.0,-1426.0,5000.0
1.0,117.0,2.0,1.0,1426.0,5000.0
1.0,117.0,2.0,2.0,0.0,0.0
1.0,118.0,1.0,1.0,0.0,0.0
1.0,118.0,1.0,2.0,-1163.1,5000.0
1.0,118.0,2.0,1.0,1163.1,5000.0
1.0,118.0,2.0,2.0,0.0,0.0
1.0,119.0,1.0,1.0,0.0,0.0
1.0,119.0,1.0,2.0,-1015.1,5000.0
1.0,119.0,2.0,1.0,1015.1,5000.0
1.0,119.0,2.0,2.0,0.0,0.0
1.0,120.0,1.0,1.0,0.0,0.0
1.0,120.0,1.0,2.0,-708.9000000000001,5000.0
1.0,120.0,2.0,1.0,708.9000000000001,5000.0
1.0,120.0,2.0,2.0,0.0,0.0
1.0,121.0,1.0,1.0,0.0,0.0
1.0,121.0,1.0,2.0,-754.0,5000.0
1.0,121.0,2.0,1.0,754.0,5000.0
1.0,121.0,2.0,2.0,0.0,0.0
1.0,122.0,1.0,1.0,0.0,0.0
1.0,122.0,1.0,2.0,-843.0,5000.0
1.0,122.0,2.0,1.0,843.0,5000.0
1.0,122.0,2.0,2.0,0.0,0.0
1.0,123.0,1.0,1.0,0.0,0.0
1.0,123.0,1.0,2.0,-794.0,5000.0
1.0,123.0,2.0,1.0,794.0,5000.0
1.0,123.0,2.0,2.0,0.0,0.0
1.0,124.0,1.0,1.0,0.0,0.0
1.0,124.0,1.0,2.0,-701.0,5000.0
1.0,124.0,2.0,1.0,701.0,5000.0
1.0,124.0,2.0,2.0,0.0,0.0
1.0,125.0,1.0,1.0,0.0,0.0
1.0,125.0,1.0,2.0,-540.9000000000005,5000.0
1.0,125.0,2.0,1.0,540.9000000000005,5000.0
1.0,125.0,2.0,2.0,0.0,0.0
1.0,126.0,1.0,1.0,0.0,0.0
1.0,126.0,1.0,2.0,-817.0999999999999,5000.0
1.0,126.0,2.0,1.0,817.0999999999999,5000.0
1.0,126.0,2.0,2.0,0.0,0.0
1.0,127.0,1.0,1.0,0.0,0.0
1.0,127.0,1.0,2.0,-578.0,5000.0
1.0,127.0,2.0,1.0,578.0,5000.0
1.0,127.0,2.0,2.0,0.0,0.0
1.0,128.0,1.0,1.0,0.0,0.0
1.0,128.0,1.0,2.0,-689.9999999998986,5000.0
1.0,128.0,2.0,1.0,689.9999999998986,5000.0
1.0,128.0,2.0,2.0,0.0,0.0
1.0,129.0,1.0,1.0,0.0,0.0
1.0,129.0,1.0,2.0,-861.0,5000.0
1.0,129.0,2.0,1.0,861.0,5000.0
1.0,129.0,2.0,2.0,0.0,0.0
1.0,130.0,1.0,1.0,0.0,0.0
1.0,130.0,1.0,2.0,-643.0000000001015,5000.0
1.0,130.0,2.0,1.0,643.0000000001015,5000.0
1.0,130.0,2.0,2.0,0.0,0.0
1.0,131.0,1.0,1.0,0.0,0.0
1.0,131.0,1.0,2.0,-864.0000000000001,5000.0
1.0,131.0,2.0,1.0,864.0000000000001,5000.0
1.0,131.0,2.0,2.0,0.0,0.0
1.0,132.0,1.0,1.0,0.0,0.0
1.0,132.0,1.0,2.0,-1057.0,5000.0
1.0,132.0,2.0,1.0,1057.0,5000.0
1.0,132.0,2.0,2.0,0.0,0.0
1.0,133.0,1.0,1.0,0.0,0.0
1.0,133.0,1.0,2.0,-827.0,5000.0
1.0,133.0,2.0,1.0,827.0,5000.0
1.0,133.0,2.0,2.0,0.0,0.0
1.0,134.0,1.0,1.0,0.0,0.0
1.0,134.0,1.0,2.0,-1439.0,5000.0
1.0,134.0,2.0,1.0,1439.0,5000.0
1.0,134.0,2.0,2.0,0.0,0.0
1.0,135.0,1.0,1.0,0.0,0.0
1.0,135.0,1.0,2.0,-2006.0,5000.0
1.0,135.0,2.0,1.0,2006.0,5000.0
1.0,135.0,2.0,2.0,0.0,0.0
1.0,136.0,1.0,1.0,0.0,0.0
1.0,136.0,1.0,2.0,-2369.0,5000.0
1.0,136.0,2.0,1.0,2369.0,5000.0
1.0,136.0,2.0,2.0,0.0,0.0
1.0,137.0,1.0,1.0,0.0,0.0
1.0,137.0,1.0,2.0,-2312.0,5000.0
1.0,137.0,2.0,1.0,2312.0,5000.0
1.0,137.0,2.0,2.0,0.0,0.0
1.0,138.0,1.0,1.0,0.0,0.0
1.0,138.0,1.0,2.0,-1910.0,5000.0
1.0,138.0,2.0,1.0,1910.0,5000.0
1.0,138.0,2.0,2.0,0.0,0.0
1.0,139.0,1.0,1.0,0.0,0.0
1.0,139.0,1.0,2.0,-1547.0,5000.0
1.0,139.0,2.0,1.0,1547.0,5000.0
1.0,139.0,2.0,2.0,0.0,0.0
1.0,140.0,1.0,1.0,0.0,0.0
1.0,140.0,1.0,2.0,-1415.9,5000.0
1.0,140.0,2.0,1.0,1415.9,5000.0
1.0,140.0,2.0,2.0,0.0,0.0
1.0,141.0,1.0,1.0,0.0,0.0
1.0,141.0,1.0,2.0,-1397.0,5000.0
1.0,141.0,2.0,1.0,1397.0,5000.0
1.0,141.0,2.0,2.0,0.0,0.0
1.0,142.0,1.0,1.0,0.0,0.0
1.0,142.0,1.0,2.0,-1073.9,5000.0
