Day,Hour,StorageUniID,Power,EnergyLimit,Charge_St,Discharge_St,Idle_St,storgChrgPwr,storgDiscPwr,storgSOC,storgResUp,storgResDn
1.0,70.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,0.0,0.0,0.0
1.0,70.0,2.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,0.0,0.0,0.0
1.0,70.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,70.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,186.0,0.0,0.0,0.0
1.0,70.0,5.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,0.0,0.0,0.0
1.0,70.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,70.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,70.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,26.558891454965305,0.0,0.0
1.0,71.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,71.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,71.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,71.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,71.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
1.0,71.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
1.0,71.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
1.0,71.0,8.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,23.000000000000057,0.0,0.0,0.0
1.0,72.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,72.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,185.00000000000023,0.0,160.2100000000002,0.0,0.0
1.0,72.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,72.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,250.0,0.0,216.5,0.0,0.0
1.0,72.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,134.23,0.0,0.0
1.0,72.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,134.23,0.0,0.0
1.0,72.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,72.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,134.23,0.0,0.0
1.0,73.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,73.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,160.2100000000002,0.0,250.0
1.0,73.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0,0.0,433.0,0.0,250.0
1.0,73.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0,0.0,649.5,0.0,250.0
1.0,73.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,256.0642331016361,0.0,355.9816258660169,0.0,155.0
1.0,73.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,101.184224141165,0.0,221.8555381062489,0.0,155.0
1.0,73.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,268.46000000000004,0.0,155.0
1.0,73.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,51.7515427571993,0.0,179.04683602773457,0.0,155.0
1.0,74.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,433.0000000000001,0.0,250.0
1.0,74.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,593.2100000000003,0.0,250.0
1.0,74.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,412.793550554966,0.0,790.4792147806005,0.0,250.0
1.0,74.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,209.86686685613427,0.0,831.2447066974123,0.0,250.0
1.0,74.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,15.339582588900214,0.0,369.26570438800445,0.0,155.0
1.0,74.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,490.31553810624894,0.0,155.0
1.0,74.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,268.46000000000004,0.0,155.0
1.0,74.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,447.5068360277346,0.0,155.0
1.0,75.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,866.0000000000002,0.0,250.0
1.0,75.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,174.11147320644352,0.0,743.9905357967804,0.0,250.0
1.0,75.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,1223.4792147806006,0.0,250.0
1.0,75.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,1264.2447066974123,0.0,250.0
1.0,75.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,637.7257043880045,0.0,155.0
1.0,75.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,208.8885267935566,0.0,671.213002309469,0.0,155.0
1.0,75.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,536.9200000000001,0.0,155.0
1.0,75.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,447.5068360277346,0.0,155.0
1.0,76.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,89.0,0.0,943.0740000000002,0.0,250.0
1.0,76.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,1176.9905357967805,0.0,250.0
1.0,76.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,1656.4792147806006,0.0,250.0
1.0,76.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,1697.2447066974123,0.0,250.0
1.0,76.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,637.7257043880045,0.0,155.0
1.0,76.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,939.673002309469,0.0,155.0
1.0,76.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,805.3800000000001,0.0,155.0
1.0,76.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,715.9668360277346,0.0,155.0
1.0,77.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,1376.0740000000003,0.0,250.0
1.0,77.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,1609.9905357967807,0.0,250.0
1.0,77.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,1656.4792147806006,0.0,250.0
1.0,77.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,2130.2447066974123,0.0,250.0
1.0,77.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,906.1857043880045,0.0,155.0
1.0,77.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,939.673002309469,0.0,155.0
1.0,77.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,57.000000000000455,0.0,854.7420000000005,0.0,155.0
1.0,77.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,310.00000000000006,0.0,984.4268360277347,0.0,155.0
1.0,78.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,250.0,0.0,1592.5740000000003,0.0,0.0
1.0,78.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,41.0,0.0,1645.4965357967808,0.0,0.0
1.0,78.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,250.0,0.0,1872.9792147806006,0.0,0.0
1.0,78.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,2130.2447066974123,0.0,0.0
1.0,78.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,1040.4157043880045,0.0,0.0
1.0,78.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,1073.903002309469,0.0,0.0
1.0,78.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,854.7420000000005,0.0,0.0
1.0,78.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,1118.6568360277347,0.0,0.0
1.0,79.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.0,1303.8903972286378,0.0,0.0
1.0,79.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,1645.4965357967808,0.0,0.0
1.0,79.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,21.999999999999886,1847.5750577367207,0.0,0.0
1.0,79.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,1841.5611039260498,0.0,0.0
1.0,79.0,5.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,0.0,1040.4157043880045,0.0,0.0
1.0,79.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,1073.903002309469,0.0,0.0
1.0,79.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,854.7420000000005,0.0,0.0
1.0,79.0,8.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,939.6730023094899,0.0,0.0
1.0,80.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,1015.2067944572751,0.0,0.0
1.0,80.0,2.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,1356.8129330254183,0.0,0.0
1.0,80.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,1558.8914549653582,0.0,0.0
1.0,80.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,214.99999999999366,1593.2932055426852,0.0,0.0
1.0,80.0,5.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.0,861.4318706697597,0.0,0.0
1.0,80.0,6.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,894.9191685912241,0.0,0.0
1.0,80.0,7.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,675.7581662817557,0.0,0.0
1.0,80.0,8.0,155.0,1867.4698795180723,-1.1797970008350003e-13,1.000000000000118,0.0,0.0,155.00000000001828,760.6891685912241,0.0,-1.8286853512942503e-11
1.0,81.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,726.5231916859125,0.0,0.0
1.0,81.0,2.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,175.00000000001194,1154.7344110854506,0.0,0.0
1.0,81.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,1270.2078521939957,0.0,0.0
1.0,81.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,1304.6096027713224,0.0,0.0
1.0,81.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,861.4318706697597,0.0,0.0
1.0,81.0,6.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,715.9353348729793,0.0,0.0
1.0,81.0,7.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,496.77433256351094,0.0,0.0
1.0,81.0,8.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,581.7053348729793,0.0,0.0
1.0,82.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,0.0,726.5231916859125,0.0,0.0
1.0,82.0,2.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,866.0508083140879,0.0,0.0
1.0,82.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,0.0,1270.2078521939957,0.0,0.0
1.0,82.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.0,1015.9259999999599,0.0,0.0
1.0,82.0,5.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,126.00000000001194,715.9353348729793,0.0,0.0
1.0,82.0,6.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,536.9515011547345,0.0,0.0
1.0,82.0,7.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,317.79049884526614,0.0,0.0
1.0,82.0,8.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,402.7215011547345,0.0,0.0
1.0,83.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,163.72506800003475,537.464221708967,0.0,0.0
1.0,83.0,2.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,577.3672055427253,0.0,0.0
1.0,83.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,981.524249422633,0.0,0.0
1.0,83.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,132.27493199996513,863.1835842956121,0.0,0.0
1.0,83.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,715.9353348729793,0.0,0.0
1.0,83.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,536.9515011547345,0.0,0.0
1.0,83.0,7.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,138.80666512702132,0.0,0.0
1.0,83.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,402.7215011547345,0.0,0.0
1.0,84.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.0,248.7806189376044,0.0,0.0
1.0,84.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,577.3672055427253,0.0,0.0
1.0,84.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,981.524249422633,0.0,0.0
1.0,84.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,7.0,855.100443418014,0.0,0.0
1.0,84.0,5.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,536.9515011547345,0.0,0.0
1.0,84.0,6.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,357.96766743648965,0.0,0.0
1.0,84.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,138.80666512702132,0.0,0.0
1.0,84.0,8.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,223.73766743648966,0.0,0.0
1.0,85.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,248.7806189376044,0.0,0.0
1.0,85.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,577.3672055427253,0.0,0.0
1.0,85.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,981.524249422633,0.0,0.0
1.0,85.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,225.0,595.2852009237878,0.0,0.0
1.0,85.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,536.9515011547345,0.0,0.0
1.0,85.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,357.96766743648965,0.0,0.0
1.0,85.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,138.80666512702132,0.0,0.0
1.0,85.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,223.73766743648966,0.0,0.0
1.0,86.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,248.7806189376044,0.0,0.0
1.0,86.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,577.3672055427253,0.0,0.0
1.0,86.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,981.524249422633,0.0,0.0
1.0,86.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,60.0,526.0011362586607,0.0,0.0
1.0,86.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,536.9515011547345,0.0,0.0
1.0,86.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,357.96766743648965,0.0,0.0
1.0,86.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,138.80666512702132,0.0,0.0
1.0,86.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,223.73766743648966,0.0,0.0
1.0,87.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,141.0,0.0,370.8866189376044,0.0,0.0
1.0,87.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,577.3672055427253,0.0,0.0
1.0,87.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,981.524249422633,0.0,0.0
1.0,87.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,526.0011362586607,0.0,0.0
1.0,87.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,536.9515011547345,0.0,0.0
1.0,87.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,357.96766743648965,0.0,0.0
1.0,87.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,138.80666512702132,0.0,0.0
1.0,87.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,223.73766743648966,0.0,0.0
1.0,88.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,370.8866189376044,0.0,0.0
1.0,88.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,577.3672055427253,0.0,0.0
1.0,88.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,981.524249422633,0.0,0.0
1.0,88.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,250.0,0.0,742.5011362586607,0.0,0.0
1.0,88.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,536.9515011547345,0.0,0.0
1.0,88.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,357.96766743648965,0.0,0.0
1.0,88.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,118.14775266820214,0.0,241.1226189376844,0.0,0.0
1.0,88.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,223.73766743648966,0.0,0.0
1.0,89.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,370.8866189376044,0.0,0.0
1.0,89.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,577.3672055427253,0.0,0.0
1.0,89.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,981.524249422633,0.0,0.0
1.0,89.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,136.0,0.0,860.2771362586607,0.0,0.0
1.0,89.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,536.9515011547345,0.0,0.0
1.0,89.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,357.96766743648965,0.0,0.0
1.0,89.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,241.1226189376844,0.0,0.0
1.0,89.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,357.96766743648965,0.0,0.0
1.0,90.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,370.8866189376044,0.0,0.0
1.0,90.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,577.3672055427253,0.0,0.0
1.0,90.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,692.8406466512704,0.0,0.0
1.0,90.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,102.0,742.4942263279447,0.0,0.0
1.0,90.0,5.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,357.96766743648965,0.0,0.0
1.0,90.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,357.96766743648965,0.0,0.0
1.0,90.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,241.1226189376844,0.0,0.0
1.0,90.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,357.96766743648965,0.0,0.0
1.0,91.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,3.0,367.42241570434805,0.0,0.0
1.0,91.0,2.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,288.68360277136264,0.0,0.0
1.0,91.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,404.1570438799077,0.0,0.0
1.0,91.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,453.8106235565821,0.0,0.0
1.0,91.0,5.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,178.98383371824482,0.0,0.0
1.0,91.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,357.96766743648965,0.0,0.0
1.0,91.0,7.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,62.13878521943956,0.0,0.0
1.0,91.0,8.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,178.98383371824482,0.0,0.0
1.0,92.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,68.18781199996536,288.68360277136264,0.0,0.0
1.0,92.0,2.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,0.0,0.0,0.0
1.0,92.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,115.47344110854503,0.0,0.0
1.0,92.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,453.8106235565821,0.0,0.0
1.0,92.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,178.98383371824482,0.0,0.0
1.0,92.0,6.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,178.98383371824482,0.0,0.0
1.0,92.0,7.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,53.812188000034666,0.0,0.0,0.0
1.0,92.0,8.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,0.0,0.0,0.0
1.0,93.0,1.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,0.0,0.0,0.0
1.0,93.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,93.0,3.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0
1.0,93.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,250.00000000000006,165.1270207852194,0.0,0.0
1.0,93.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,178.98383371824482,0.0,0.0
1.0,93.0,6.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,0.0,0.0,0.0
1.0,93.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,93.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,94.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,94.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,94.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,94.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,143.0,0.0,0.0,0.0
1.0,94.0,5.0,155.0,1867.4698795180723,0.0,1.0,0.0,0.0,155.00000000000003,0.0,0.0,0.0
1.0,94.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,94.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,94.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,95.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,95.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,95.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,95.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
1.0,95.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
1.0,95.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
1.0,95.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
1.0,95.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
1.0,96.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,96.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,88.09999999999991,0.0,76.29459999999992,0.0,0.0
1.0,96.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,96.0,4.0,250.0,3012.0481927710844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,96.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,134.23,0.0,0.0
1.0,96.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,134.23,0.0,0.0
1.0,96.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,134.23,0.0,0.0
1.0,96.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,134.23,0.0,0.0
1.0,97.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,189.8736896564605,0.0,164.4306152424948,0.0,0.0
1.0,97.0,2.0,250.0,3012.0481927710844,1.0,0.0,0.0,229.04085199664996,0.0,274.6439778290988,0.0,0.0
1.0,97.0,3.0,250.0,3012.0481927710844,1.0,0.0,0.0,235.30358101008605,0.0,203.77290115473454,0.0,0.0
1.0,97.0,4.0,250.0,3012.0481927710844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,97.0,5.0,155.0,1867.4698795180723,1.0,0.0,0.0,142.8818773368035,0.0,257.96570577367186,0.0,0.0
1.0,97.0,6.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,268.46,0.0,0.0
1.0,97.0,7.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,268.46,0.0,0.0
1.0,97.0,8.0,155.0,1867.4698795180723,1.0,0.0,0.0,155.0,0.0,268.46,0.0,0.0
1.0,98.0,1.0,250.0,3012.0481927710844,1.0,0.0,0.0,500.0000000000001,0.0,597.4306152424949,0.0,250.0
