Day,Hour,GeneratorID,VariableCost,MinPowerOut,MaxPowerOut,Output,On/off,ShutDown,Startup
1,18,22,CATA_UN01_0,1199,1199,1199.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18,23,CATA_UN02_0,1180,1180,1180.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18,24,CHER_CG01_0,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,25,CLEM_CT01_0,17,17,0.0,0.0,0.0,0.0,0.0,17.0,0.0
1,18,26,CLEVL_CT04_1,150,358,326.0,1.0,0.0,0.0,32.0,0.0,0.0
1,18,27,CLIF_UN05_0,126,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,28,CLIF_UN06_0,310,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,29,DANR_CC01_1,150,359,301.0,1.0,0.0,0.0,58.0,0.0,0.0
1,18,30,DANR_CC01_2,150,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,31,DCEP_CT12_0,40,133,0.0,0.0,0.0,0.0,0.0,133.0,0.0
1,18,32,DCEP_CT13_0,40,133,0.0,0.0,0.0,0.0,0.0,133.0,0.0
1,18,33,FAYE_CC01_1,60,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,34,FAYE_CC01_2,60,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,35,FAYE_CC01_3,60,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,36,FAYE_CC01_4,40,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,37,HARR_UN01_0,980,980,980.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18,38,LCCP_CC01_1,268,324,300.0,1.0,0.0,1.0,0.0,0.0,0.0
1,18,39,LCCP_CC01_2,60,341,341.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,18,40,LCCP_CC01_3,60,395,369.9,1.0,0.0,0.0,0.0,0.0,0.0
1,18,41,LEEC_CT07_0,48,48,0.0,0.0,0.0,0.0,0.0,48.0,0.0
1,18,42,LEEC_CT08_0,48,48,0.0,0.0,0.0,0.0,0.0,48.0,0.0
1,18,43,LEES_CC01_1,177,391,391.0000000000001,1.0,0.0,0.0,0.0,0.0,0.0
1,18,44,LEES_CC01_2,177,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,45,LEES_UN03_0,45,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,46,LINC_CT01_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,47,LINC_CT02_0,99,99,0.0,0.0,0.0,0.0,0.0,99.0,0.0
1,18,48,LINC_CT03_0,99,99,0.0,0.0,0.0,0.0,0.0,99.0,0.0
1,18,49,LINC_CT04_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,50,LINC_CT05_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,18,51,LINC_CT06_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,18,52,LINC_CT07_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,53,LINC_CT08_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,54,LINC_CT09_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,18,55,LINC_CT10_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,56,LINC_CT11_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,57,LINC_CT12_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,58,LINC_CT13_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,59,LINC_CT14_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,18,60,LINC_CT15_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,61,LINC_CT16_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,18,62,LINC_CT17_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,18,63,MARD_UN01_0,140,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,64,MARD_UN02_0,140,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,65,MARD_UN03_0,270,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,66,MARD_UN04_0,270,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,67,MAYO_UN01_1,105,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,68,MAYO_UN01_2,45,373,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1,18,69,MCGU_UN01_0,1199,1199,1199.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18,70,MCGU_UN02_0,1187,1187,1187.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18,71,MILL_CT01_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,18,72,MILL_CT02_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,18,73,MILL_CT03_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,18,74,MILL_CT04_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,18,75,MILL_CT05_0,90,90,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1,18,76,MILL_CT06_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,18,77,MILL_CT07_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,18,78,MILL_CT08_0,93,93,0.0,0.0,0.0,0.0,0.0,93.0,0.0
1,18,79,MISC_CG01_0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,80,NCAP_CT01_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,81,NCAP_CT02_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,82,NCAP_CT03_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,83,NCAP_CT04_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,84,NCAP_CT05_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,85,NCAP_CT06_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,86,NCHP_CT01_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,87,NCHP_CT02_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,88,NCHP_CT03_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,89,NCHP_CT04_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,90,NCHP_CT05_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,18,91,OCON_UN01_0,865,865,865.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18,92,OCON_UN02_0,872,872,872.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18,93,OCON_UN03_0,881,881,881.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18,94,RCKN_CT01_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,18,95,RCKN_CT02_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,18,96,RCKN_CT03_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,18,97,RCKN_CT04_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,18,98,RCKN_CT05_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,18,99,RCOG_CG01_0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,100,RCOP_CC04_1,169,276,276.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,18,101,RCOP_CC04_2,179,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,102,RCOP_CC05_1,200,340,340.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,18,103,RCOP_CC05_2,225,340,300.0,1.0,0.0,1.0,0.0,0.0,0.0
1,18,104,RCOP_CT01_0,100,189,0.0,0.0,0.0,0.0,0.0,183.0,0.0
1,18,105,RCOP_CT02_0,100,187,0.0,0.0,0.0,0.0,0.0,183.0,0.0
1,18,106,RCOP_CT03_0,100,185,0.0,0.0,0.0,0.0,0.0,185.0,0.0
1,18,107,RCOP_CT04_0,100,186,0.0,0.0,0.0,0.0,0.0,186.0,0.0
1,18,108,RCOP_CT06_0,100,187,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,18,109,ROBN_UN02_0,797,797,797.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18,110,ROWAN_CT02_0,70,192,0.0,0.0,0.0,0.0,0.0,192.0,0.0
1,18,111,ROXB_UN01_0,70,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,112,ROXB_UN02_0,85,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,113,ROXB_UN03_1,68,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,114,ROXB_UN03_2,68,349,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1,18,115,ROXB_UN04_1,125,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,116,ROXB_UN04_2,125,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,117,SCCP_CC01_1,180,359,359.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,18,118,SCCP_CC01_2,96,360,360.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,18,119,SOCO_CC01_1,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,120,SOCO_CC01_2,49,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,121,SOCO_CC01_3,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,122,SPRT_CG01_0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,123,SUTT_CT01_0,15,49,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1,18,124,SUTT_CT02_0,15,49,0.0,0.0,0.0,0.0,0.0,64.0,0.0
1,18,125,SUTT_CT04_0,15,49,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1,18,126,SUTT_CT05_0,15,49,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1,18,127,WCOP_CT10_0,70,192,0.0,0.0,0.0,0.0,0.0,192.0,0.0
1,18,128,WCOP_CT11_0,70,192,0.0,0.0,0.0,0.0,0.0,192.0,0.0
1,18,129,WCOP_CT12_0,100,193,0.0,0.0,0.0,0.0,0.0,193.0,0.0
1,18,130,WCOP_CT13_0,100,191,0.0,0.0,0.0,0.0,0.0,185.0,0.0
1,18,131,WCOP_CT14_0,100,195,0.0,0.0,0.0,0.0,0.0,197.0,0.0
1,18,132,WSPN_CT01_0,12,164,0.0,0.0,0.0,0.0,0.0,164.0,0.0
1,19,1,ALLE_UN01_0,85,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,2,ALLE_UN02_0,85,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,3,ALLE_UN03_0,140,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,4,ALLE_UN04_0,140,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,5,ALLE_UN05_0,140,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,6,ASHV_CT03_0,70,185,0.0,0.0,0.0,0.0,0.0,185.0,0.0
1,19,7,ASHV_CT03_1,70,185,0.0,0.0,0.0,0.0,0.0,300.0,0.0
1,19,8,ASHV_CT04_0,70,185,0.0,0.0,0.0,0.0,0.0,185.0,0.0
1,19,9,ASHV_CT04_1,70,185,0.0,0.0,0.0,0.0,0.0,300.0,0.0
1,19,10,BELE_UN01_0,300,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,11,BELE_UN02_0,300,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,12,BLEW_CT01_0,12,68,0.0,0.0,0.0,0.0,0.0,68.0,0.0
1,19,13,BRUN_UN01_0,975,975,975.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,14,BRUN_UN02_0,953,953,953.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,15,BRVR_CT01_0,100,178,0.0,0.0,0.0,0.0,0.0,162.0,0.0
1,19,16,BRVR_CT02_0,100,178,0.0,0.0,0.0,0.0,0.0,162.0,0.0
1,19,17,BRVR_CT03_0,100,178,0.0,0.0,0.0,0.0,0.0,162.0,0.0
1,19,18,BRVR_CT04_0,100,178,0.0,0.0,0.0,0.0,0.0,162.0,0.0
1,19,19,BRVR_CT05_0,100,178,0.0,0.0,0.0,0.0,0.0,162.0,0.0
1,19,20,BUCK_CC01_1,150,358,326.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,21,BUCK_CC01_2,105,358,358.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,22,CATA_UN01_0,1199,1199,1199.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,23,CATA_UN02_0,1180,1180,1180.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,24,CHER_CG01_0,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,25,CLEM_CT01_0,17,17,0.0,0.0,0.0,0.0,0.0,17.0,0.0
1,19,26,CLEVL_CT04_1,150,358,326.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,27,CLIF_UN05_0,126,546,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,19,28,CLIF_UN06_0,310,844,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,19,29,DANR_CC01_1,150,359,301.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,30,DANR_CC01_2,150,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,31,DCEP_CT12_0,40,133,0.0,0.0,0.0,0.0,0.0,133.0,0.0
1,19,32,DCEP_CT13_0,40,133,0.0,0.0,0.0,0.0,0.0,133.0,0.0
1,19,33,FAYE_CC01_1,60,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,34,FAYE_CC01_2,60,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,35,FAYE_CC01_3,60,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,36,FAYE_CC01_4,40,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,37,HARR_UN01_0,980,980,980.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,38,LCCP_CC01_1,268,324,324.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,19,39,LCCP_CC01_2,60,341,341.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,19,40,LCCP_CC01_3,60,395,395.0000000000001,1.0,0.0,0.0,0.0,0.0,0.0
1,19,41,LEEC_CT07_0,48,48,0.0,0.0,0.0,0.0,0.0,48.0,0.0
1,19,42,LEEC_CT08_0,48,48,0.0,0.0,0.0,0.0,0.0,48.0,0.0
1,19,43,LEES_CC01_1,177,391,391.0000000000001,1.0,0.0,0.0,0.0,0.0,0.0
1,19,44,LEES_CC01_2,177,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,45,LEES_UN03_0,45,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,46,LINC_CT01_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,47,LINC_CT02_0,99,99,0.0,0.0,0.0,0.0,0.0,99.0,0.0
1,19,48,LINC_CT03_0,99,99,0.0,0.0,0.0,0.0,0.0,99.0,0.0
1,19,49,LINC_CT04_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,50,LINC_CT05_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,19,51,LINC_CT06_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,19,52,LINC_CT07_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,53,LINC_CT08_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,54,LINC_CT09_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,19,55,LINC_CT10_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,56,LINC_CT11_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,57,LINC_CT12_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,58,LINC_CT13_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,59,LINC_CT14_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,19,60,LINC_CT15_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,61,LINC_CT16_0,97,97,0.0,0.0,0.0,0.0,0.0,97.0,0.0
1,19,62,LINC_CT17_0,98,98,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1,19,63,MARD_UN01_0,140,380,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,19,64,MARD_UN02_0,140,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,65,MARD_UN03_0,270,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,66,MARD_UN04_0,270,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,67,MAYO_UN01_1,105,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,68,MAYO_UN01_2,45,373,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,19,69,MCGU_UN01_0,1199,1199,1199.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,70,MCGU_UN02_0,1187,1187,1187.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,71,MILL_CT01_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,19,72,MILL_CT02_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,19,73,MILL_CT03_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,19,74,MILL_CT04_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,19,75,MILL_CT05_0,90,90,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1,19,76,MILL_CT06_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,19,77,MILL_CT07_0,92,92,0.0,0.0,0.0,0.0,0.0,92.0,0.0
1,19,78,MILL_CT08_0,93,93,0.0,0.0,0.0,0.0,0.0,93.0,0.0
1,19,79,MISC_CG01_0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,80,NCAP_CT01_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,81,NCAP_CT02_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,82,NCAP_CT03_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,83,NCAP_CT04_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,84,NCAP_CT05_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,85,NCAP_CT06_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,86,NCHP_CT01_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,87,NCHP_CT02_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,88,NCHP_CT03_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,89,NCHP_CT04_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,90,NCHP_CT05_0,56,56,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1,19,91,OCON_UN01_0,865,865,865.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,92,OCON_UN02_0,872,872,872.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,93,OCON_UN03_0,881,881,881.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,94,RCKN_CT01_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,19,95,RCKN_CT02_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,19,96,RCKN_CT03_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,19,97,RCKN_CT04_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,19,98,RCKN_CT05_0,133,179,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,19,99,RCOG_CG01_0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,100,RCOP_CC04_1,169,276,276.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,19,101,RCOP_CC04_2,179,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,102,RCOP_CC05_1,200,340,340.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,19,103,RCOP_CC05_2,225,340,340.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,19,104,RCOP_CT01_0,100,189,0.0,0.0,0.0,0.0,0.0,183.0,0.0
1,19,105,RCOP_CT02_0,100,187,0.0,0.0,0.0,0.0,0.0,183.0,0.0
1,19,106,RCOP_CT03_0,100,185,0.0,0.0,0.0,0.0,0.0,185.0,0.0
1,19,107,RCOP_CT04_0,100,186,0.0,0.0,0.0,0.0,0.0,186.0,0.0
1,19,108,RCOP_CT06_0,100,187,0.0,0.0,0.0,0.0,0.0,179.0,0.0
1,19,109,ROBN_UN02_0,797,797,797.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,110,ROWAN_CT02_0,70,192,0.0,0.0,0.0,0.0,0.0,192.0,0.0
1,19,111,ROXB_UN01_0,70,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,112,ROXB_UN02_0,85,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,113,ROXB_UN03_1,68,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,114,ROXB_UN03_2,68,349,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1,19,115,ROXB_UN04_1,125,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,116,ROXB_UN04_2,125,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,117,SCCP_CC01_1,180,359,359.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,19,118,SCCP_CC01_2,96,360,360.00000000000006,1.0,0.0,0.0,0.0,0.0,0.0
1,19,119,SOCO_CC01_1,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,120,SOCO_CC01_2,49,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,121,SOCO_CC01_3,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,122,SPRT_CG01_0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,123,SUTT_CT01_0,15,49,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1,19,124,SUTT_CT02_0,15,49,0.0,0.0,0.0,0.0,0.0,64.0,0.0
1,19,125,SUTT_CT04_0,15,49,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1,19,126,SUTT_CT05_0,15,49,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1,19,127,WCOP_CT10_0,70,192,0.0,0.0,0.0,0.0,0.0,192.0,0.0
1,19,128,WCOP_CT11_0,70,192,0.0,0.0,0.0,0.0,0.0,192.0,0.0
1,19,129,WCOP_CT12_0,100,193,0.0,0.0,0.0,0.0,0.0,193.0,0.0
1,19,130,WCOP_CT13_0,100,191,0.0,0.0,0.0,0.0,0.0,185.0,0.0
1,19,131,WCOP_CT14_0,100,195,0.0,0.0,0.0,0.0,0.0,197.0,0.0
1,19,132,WSPN_CT01_0,12,164,0.0,0.0,0.0,0.0,0.0,164.0,0.0
1,20,1,ALLE_UN01_0,85,167,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1,20,2,ALLE_UN02_0,85,167,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1,20,3,ALLE_UN03_0,140,270,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1,20,4,ALLE_UN04_0,140,267,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1,20,5,ALLE_UN05_0,140,259,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1,20,6,ASHV_CT03_0,70,185,0.0,0.0,0.0,0.0,0.0,185.0,0.0
1,20,7,ASHV_CT03_1,70,185,0.0,0.0,0.0,0.0,0.0,300.0,0.0
1,20,8,ASHV_CT04_0,70,185,0.0,0.0,0.0,0.0,0.0,185.0,0.0
1,20,9,ASHV_CT04_1,70,185,0.0,0.0,0.0,0.0,0.0,300.0,0.0
1,20,10,BELE_UN01_0,300,1110,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
1,20,11,BELE_UN02_0,300,1110,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
1,20,12,BLEW_CT01_0,12,68,0.0,0.0,0.0,0.0,0.0,68.0,0.0
1,20,13,BRUN_UN01_0,975,975,975.0,1.0,0.0,0.0,0.0,0.0,0.0
1,20,14,BRUN_UN02_0,953,953,953.0,1.0,0.0,0.0,0.0,0.0,0.0
1,20,15,BRVR_CT01_0,100,178,0.0,0.0,0.0,0.0,0.0,162.0,0.0
1,20,16,BRVR_CT02_0,100,178,0.0,0.0,0.0,0.0,0.0,162.0,0.0
1,20,17,BRVR_CT03_0,100,178,0.0,0.0,0.0,0.0,0.0,162.0,0.0
1,20,18,BRVR_CT04_0,100,178,0.0,0.0,0.0,0.0,0.0,162.0,0.0
